epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,train_prec0,val_prec0,train_prec1,val_prec1,train_rec0,val_rec0,train_rec1,val_rec1
1,0.6935333667262908,0.6590824127197266,0.58675,0.6965,0.625460446564491,0.7543077452612544,0.5474709784411277,0.7385714285714285,0.6464105793450882,0.6738461538461539,0.7016471838469713,0.5494155154091392,0.48465533522190746,0.8271954674220963
2,0.6326506589689562,0.5745300650596619,0.714375,0.7655,0.7843992437675549,0.8255547561060049,0.7577553154409202,0.7822966507177034,0.6901188852075619,0.7534364261168385,0.577577045696068,0.6950053134962806,0.8359301227573183,0.8281397544853636
3,0.5406237633958939,0.49397626519203186,0.767875,0.7935,0.8369190652661916,0.8537910466333307,0.7688187200451085,0.7926829268292683,0.7671232876712328,0.7941712204007286,0.7244952178533475,0.7598299681190224,0.8064211520302171,0.8234183191690274
4,0.4817188492705745,0.46617814898490906,0.786,0.7955,0.8586989435224015,0.8626258004112315,0.7848417545807884,0.8029612756264237,0.7869486130059118,0.7896613190730838,0.7510626992561105,0.7492029755579172,0.8170443814919736,0.8366383380547686
5,0.4593989488578612,0.4523463249206543,0.7955,0.801,0.8684808694064038,0.8689799190983816,0.7955555555555556,0.8088737201365188,0.7954545454545454,0.7948260481712757,0.7608926673751328,0.7555791710945803,0.826251180358829,0.8413597733711048
6,0.45011876187016886,0.44416818022727966,0.798625,0.801,0.8730430629019617,0.8730129581071712,0.8055634402497871,0.8175438596491228,0.7931650658923386,0.788646288209607,0.7539851222104145,0.742826780021254,0.8382908404154863,0.8526912181303116
7,0.44285558789007123,0.4362477958202362,0.799875,0.8105,0.8766093835140123,0.8771202556097778,0.8096192384769539,0.8215102974828375,0.7923230530286222,0.8019538188277087,0.7513283740701382,0.7630180658873539,0.8430122757318225,0.8526912181303116
8,0.43228514636716536,0.4324004054069519,0.805125,0.808,0.882278273168901,0.8796611002901099,0.8147302312303739,0.8343337334933973,0.7976428730264621,0.7892030848329049,0.7582359192348566,0.7385759829968119,0.8467894239848914,0.8696883852691218
9,0.42716459256987416,0.42662733793258667,0.812875,0.814,0.8857482584376213,0.8825060033978279,0.8321125109874011,0.8164627363737486,0.7985611510791367,0.8119891008174387,0.7545164718384697,0.7800212539851222,0.8647308781869688,0.8441926345609065
10,0.420732956740164,0.4205419719219208,0.8115,0.819,0.8892528955795123,0.8858687089759453,0.8258232235701907,0.8346820809248555,0.8005729396209784,0.8070484581497798,0.7595642933049946,0.767268862911796,0.8576487252124646,0.8649669499527857
11,0.4143414641580274,0.4162881374359131,0.817,0.818,0.8924272893943819,0.8884256095468324,0.8354725787631272,0.8422301304863582,0.8031496062992126,0.8003457216940363,0.7608926673751328,0.7545164718384697,0.8668555240793201,0.874409820585458
12,0.4082606045469161,0.4099108576774597,0.82025,0.823,0.8955390589642546,0.8918525386871701,0.8400584795321637,0.8440797186400938,0.8054585152838428,0.8073234524847428,0.7632837407013815,0.7651434643995749,0.8708687440982058,0.874409820585458
13,0.4028376042842865,0.4063956141471863,0.82175,0.8225,0.8987552545410574,0.8936487914430129,0.8406177156177156,0.8430913348946136,0.8075744308231173,0.8071553228621291,0.7664718384697131,0.7651434643995749,0.8708687440982058,0.8734655335221907
14,0.3997449456684051,0.40187036991119385,0.82225,0.8245,0.9006424802236584,0.8958926021480773,0.8382437897169266,0.835990888382688,0.8100484795063905,0.8155080213903744,0.7709883103081828,0.7800212539851222,0.8677998111425873,0.8640226628895185
15,0.395226143060192,0.39598628878593445,0.827,0.826,0.9021757236941794,0.8991248536154354,0.8502060035314891,0.8327721661054994,0.8098652759669709,0.8205590622182146,0.7675345377258236,0.7885228480340064,0.8798394711992445,0.8593012275731823
16,0.38986187884884493,0.4032002389431,0.829375,0.8225,0.905608673793475,0.8953406809102485,0.8496065287088312,0.8455188679245284,0.814182534471438,0.8055555555555556,0.774442082890542,0.7619553666312433,0.8781869688385269,0.8762983947119924
17,0.3896266745944177,0.39609572291374207,0.82875,0.815,0.9054780001685869,0.8987174353926016,0.8433734939759037,0.8060021436227224,0.8174568010633585,0.8228678537956888,0.7810839532412327,0.7991498405951116,0.8711048158640227,0.8290840415486308
18,0.38268854877641123,0.38753649592399597,0.833875,0.8315,0.9089763027599072,0.902535726865218,0.8540273335271882,0.8378076062639821,0.8186801140100856,0.8264014466546112,0.7802869287991498,0.79596174282678,0.8814919735599622,0.8630783758262511
19,0.37991786051181053,0.3846572935581207,0.83225,0.8385,0.9106797010393178,0.903860337836007,0.8493941142527409,0.8635294117647059,0.8191442434936039,0.82,0.7821466524973433,0.7800212539851222,0.876770538243626,0.890462700661001
20,0.3771810757537042,0.3873980641365051,0.832625,0.834,0.9109928849826245,0.9036475972861531,0.8485196895659672,0.8727050183598531,0.8203937182039371,0.8072696534234995,0.7842720510095643,0.7577045696068013,0.875590179414542,0.9017941454202077
21,0.3722926248465815,0.3802224099636078,0.840125,0.837,0.9140639190020461,0.9062075083365194,0.8621393179830953,0.8451178451178452,0.8235937841978551,0.830477908025248,0.78586609989373,0.8002125398512221,0.8883380547686497,0.8696883852691218
22,0.3715590368355474,0.3778551518917084,0.838125,0.8365,0.914944985996253,0.9073876162923135,0.8556611927398444,0.8403547671840355,0.8246853610068448,0.8333333333333334,0.7890541976620616,0.8055260361317748,0.8817280453257791,0.8640226628895185
23,0.3677931375080539,0.3804595172405243,0.841125,0.8355,0.9163502527297522,0.9063811126531457,0.8580867566791152,0.8617021276595744,0.828059305156008,0.8162911611785095,0.7935706695005313,0.7747077577045696,0.8833805476864967,0.8895184135977338
24,0.3666960592231443,0.37644729018211365,0.84175,0.837,0.9168534418310139,0.9079746597907314,0.8603577611079054,0.8588098016336057,0.827525363917071,0.820647419072616,0.7922422954303932,0.7821466524973433,0.8857412653446648,0.8857412653446648
25,0.3629583230903072,0.37547188997268677,0.84025,0.8385,0.9183348799671658,0.9082114841764182,0.857183908045977,0.8568129330254042,0.827212389380531,0.8245149911816578,0.7925079702444209,0.7885228480340064,0.8826723323890463,0.882908404154863
26,0.3606151630801539,0.3766246438026428,0.84425,0.8305,0.9195050470688465,0.9080579497229857,0.8593036529680366,0.8236559139784946,0.832517793594306,0.8364485981308412,0.7999468650371945,0.8140276301806588,0.8836166194523135,0.8451369216241738
27,0.3595956347642406,0.3726769983768463,0.842875,0.837,0.920568498944827,0.9093695152826989,0.8619693907017038,0.8498293515358362,0.8283006391888913,0.8269402319357716,0.7930393198724761,0.793836344314559,0.8871576959395656,0.8753541076487252
28,0.35840547517422705,0.3705368936061859,0.844,0.837,0.920924017755808,0.9111818239290973,0.8600457927876359,0.8346028291621328,0.8315579227696405,0.8390379278445883,0.7983528161530287,0.8150903294367694,0.8845609065155807,0.8564683663833805
29,0.3560057479527689,0.3719223141670227,0.843375,0.833,0.9214784790856974,0.9105737070743257,0.8567774936061381,0.8252947481243301,0.8328498103101987,0.8397375820056232,0.8010095642933049,0.8182784272051009,0.8810198300283286,0.846081208687441
30,0.3546568924380887,0.3750196397304535,0.846875,0.8325,0.922627855063476,0.9088878385660483,0.8636493841306216,0.8523255813953489,0.8338877799955644,0.8175438596491228,0.8010095642933049,0.7789585547290117,0.8876298394711992,0.8800755429650614
31,0.35862360149621964,0.3844503164291382,0.84025,0.8255,0.9205224009778038,0.9040891342764164,0.8539293849658315,0.8566265060240964,0.8295454545454546,0.8034188034188035,0.796758767268863,0.7555791710945803,0.8788951841359773,0.8876298394711992
32,0.35028899028416605,0.36537283658981323,0.845375,0.847,0.9243555253336866,0.9126419064764444,0.8611031723349528,0.8679026651216686,0.8331481892912687,0.8311345646437994,0.8004782146652497,0.79596174282678,0.8852691218130312,0.8923512747875354
33,0.3481205398997953,0.36485669016838074,0.8485,0.8455,0.9249680324710315,0.9131566984673649,0.8656160458452722,0.8640552995391705,0.8352549889135255,0.8312720848056537,0.8026036131774708,0.7970244420828906,0.8892823418319169,0.8885741265344664
34,0.3488669159912294,0.36367517709732056,0.846375,0.847,0.9245505793166011,0.9133192643592346,0.8637015781922525,0.86368843069874,0.8330011074197121,0.834072759538598,0.7996811902231669,0.8012752391073327,0.8878659112370161,0.8876298394711992
35,0.3484240472316742,0.36453941464424133,0.848625,0.8425,0.9256656797311442,0.913295180523402,0.8637788543744657,0.8485523385300668,0.8367846804720552,0.837568058076225,0.805260361317747,0.8097768331562167,0.8871576959395656,0.8715769593956563
36,0.34571439748810184,0.3671877086162567,0.847125,0.8325,0.9263176366933294,0.9122475336646867,0.8651911468812877,0.8315098468271335,0.8332227383322274,0.8333333333333334,0.7996811902231669,0.8076514346439958,0.8892823418319169,0.8545797922568461
37,0.34594051636034445,0.36364445090293884,0.850625,0.839,0.9266607999947818,0.913321271345554,0.8673148412925364,0.8489289740698985,0.8376637797024206,0.8310871518418689,0.8057917109458024,0.8002125398512221,0.890462700661001,0.8734655335221907
38,0.34339678167335447,0.36321523785591125,0.848875,0.845,0.9269809143127226,0.9139223637482075,0.864895744073122,0.8690058479532163,0.8364080906868193,0.8270742358078602,0.8044633368756642,0.7895855472901169,0.8883380547686497,0.8942398489140698
39,0.34249884851517215,0.3651283085346222,0.851125,0.836,0.927782297678218,0.9124121065428757,0.8689417837682822,0.8510882016036655,0.8373587414136938,0.8243123336291038,0.8049946865037194,0.7895855472901169,0.8921152030217187,0.8772426817752597
40,0.3437835155956207,0.36572715640068054,0.85075,0.837,0.9272464323309441,0.9125907283253003,0.8656801365964713,0.8579743888242142,0.8390548372715114,0.8212094653812445,0.808182784272051,0.7832093517534537,0.8885741265344664,0.8847969782813976
41,0.34070768639925986,0.3599017560482025,0.852875,0.8445,0.9281867367807337,0.9152158664310465,0.8648801128349789,0.8688524590163934,0.8433221099887767,0.8263525305410122,0.8145589798087142,0.7885228480340064,0.8869216241737489,0.8942398489140698
42,0.3417914682818997,0.36111220717430115,0.8515,0.85,0.928465927393256,0.9142786038198971,0.8688430698739977,0.8739789964994166,0.8380656610470275,0.8320209973753281,0.80605738575983,0.79596174282678,0.8918791312559018,0.8980169971671388
43,0.3387705464997599,0.3636425733566284,0.8515,0.8365,0.9289001890581113,0.913643392649814,0.8669515669515669,0.8336956521739131,0.8394209354120268,0.8388888888888889,0.8084484590860787,0.8150903294367694,0.8897544853635505,0.8555240793201133
44,0.34081956527886853,0.36651402711868286,0.850875,0.832,0.9282820999900654,0.9117407696190439,0.8663436876603021,0.8596908442330559,0.8387886884880873,0.8119068162208801,0.8076514346439958,0.7683315621679064,0.8892823418319169,0.8885741265344664
45,0.3370456241311566,0.3606562912464142,0.855,0.8405,0.9300869451560883,0.9144803059449945,0.8698863636363636,0.859122401847575,0.8433035714285714,0.826278659611993,0.8134962805526036,0.7906482465462275,0.8918791312559018,0.8847969782813976
46,0.3366644264709565,0.3587243854999542,0.85525,0.848,0.9299470832969567,0.9157306584219669,0.8718607305936074,0.8742655699177438,0.8423042704626335,0.8285465622280244,0.8116365568544102,0.7906482465462275,0.8940037771482531,0.898961284230406
47,0.336877818549833,0.360085129737854,0.855375,0.845,0.9305726044862165,0.9151245485535148,0.8714733542319749,0.8638985005767013,0.8427967045201514,0.8305383936451898,0.8124335812964931,0.79596174282678,0.8935316336166195,0.8885741265344664
48,0.3436068363728062,0.3603329062461853,0.84725,0.839,0.9269918586599953,0.9151747232114992,0.8610795454545455,0.8427464008859358,0.8363839285714286,0.8359161349134002,0.805260361317747,0.8087141339001063,0.8845609065155807,0.8659112370160529
49,0.3330726938382272,0.3608095049858093,0.85675,0.8355,0.9314352322936141,0.9145796517678038,0.8737864077669902,0.8485193621867881,0.8434859937750111,0.8253119429590018,0.8129649309245484,0.7917109458023379,0.8956562795089708,0.874409820585458
50,0.3340124182643429,0.35650157928466797,0.8555,0.851,0.9310928529711926,0.9164672224011785,0.8712984054669703,0.8725376593279258,0.8431372549019608,0.8346525945470537,0.8129649309245484,0.8002125398512221,0.8932955618508026,0.8961284230406044
