fold,epoch,train_loss,train_acc,train_auc,train_prec0,train_rec0,train_prec1,train_rec1,val_loss,val_acc,val_auc,val_prec0,val_rec0,val_prec1,val_rec1
1,1,0.69366495455465,0.54775,0.589363593445339,0.5972222222222222,0.13629160063391443,0.5417600896860987,0.9174181300427148,0.6604515314102173,0.612,0.6995809292438506,0.654054054054054,0.27191011235955054,0.6024539877300613,0.8846846846846846
1,2,0.6638567649549053,0.6365,0.7188353928531941,0.709047619047619,0.3932910723718965,0.6106779661016949,0.8550071191267204,0.6301730275154114,0.706,0.7757748759995952,0.729483282674772,0.5393258426966292,0.6944858420268256,0.8396396396396396
1,3,0.630059048052757,0.699125,0.7802083701574832,0.7413370668533427,0.5594294770206022,0.6756756756756757,0.8246321784527765,0.5948955416679382,0.742,0.8116530013159227,0.7263922518159807,0.6741573033707865,0.7529812606473595,0.7963963963963964
1,4,0.5924497842788696,0.73625,0.8165441535033651,0.7448860315604909,0.6732699418911781,0.7297946701616427,0.7928334124347414,0.5602046251296997,0.747,0.8264723150116409,0.7341463414634146,0.6764044943820224,0.7559322033898305,0.8036036036036036
1,5,0.5595900791306649,0.756875,0.8337966281489191,0.7624750499001997,0.7062863180137348,0.7525038949476964,0.8023255813953488,0.5272513628005981,0.768,0.8482882882882883,0.728051391862955,0.7640449438202247,0.8030018761726079,0.7711711711711712
1,6,0.5331126951402233,0.771875,0.8443546603766631,0.766947998910972,0.7440570522979397,0.7760573145366304,0.7968675842429995,0.5052124857902527,0.779,0.8554712015386173,0.7352941176470589,0.7865168539325843,0.8187022900763359,0.772972972972973
1,7,0.5141431314329947,0.774375,0.8508612839600146,0.7642037876767138,0.7567353407290016,0.7833450952717008,0.7902230659705742,0.4879429340362549,0.783,0.8602773560076932,0.7425531914893617,0.7842696629213484,0.8188679245283019,0.781981981981982
1,8,0.502525526189035,0.777,0.8533884548549084,0.7689414293390651,0.7559429477020603,0.7840112201963534,0.7959183673469388,0.4762492775917053,0.79,0.8640631642878834,0.7473684210526316,0.797752808988764,0.8285714285714286,0.7837837837837838
1,9,0.4910060100017055,0.780625,0.8575723990993221,0.7748308525033829,0.7562070787110406,0.7855981416957026,0.8025628856193641,0.4670397937297821,0.797,0.8672173296892397,0.7552742616033755,0.8044943820224719,0.8346007604562737,0.790990990990991
1,10,0.48447326450578626,0.781,0.8604543981009645,0.768621236133122,0.768621236133122,0.7921214997626957,0.7921214997626957,0.46039721369743347,0.798,0.8691122583257415,0.7579617834394905,0.802247191011236,0.833648393194707,0.7945945945945946
