epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,train_prec0,val_prec0,train_prec1,val_prec1,train_rec0,val_rec0,train_rec1,val_rec1
1,0.7031844873582164,0.6788100600242615,0.530375,0.546,0.5691185077755667,0.6286934820108799,0.52046783625731,0.6078431372549019,0.5305913909822455,0.5408770979967515,0.023645058448459086,0.09883103081827843,0.9806421152030217,0.943342776203966
2,0.6767003065155398,0.6548324823379517,0.580625,0.618,0.6825188794694331,0.7153240429936609,0.6979670861568248,0.7163814180929096,0.5632266398736903,0.5927089880578252,0.19155154091392135,0.31137088204038255,0.9263456090651558,0.890462700661001
3,0.6462140285199688,0.6215404868125916,0.664125,0.6845,0.7518935288740104,0.7702161223218023,0.7385910500664599,0.7681660899653979,0.6348598293574786,0.650492264416315,0.4428799149840595,0.4718384697130712,0.8607176581680831,0.8734655335221907
4,0.6091684256830523,0.5880028605461121,0.703875,0.7265,0.7918020128065797,0.7952131369296521,0.7629099133056917,0.7493670886075949,0.6745838788105479,0.7115702479338843,0.5377258235919234,0.6291179596174282,0.8515108593012276,0.8130311614730878
5,0.5726305746263073,0.5511767864227295,0.737875,0.7565,0.8183113543244032,0.8257092940525971,0.7616954474097332,0.7683215130023641,0.7221183800623053,0.7478336221837089,0.6445270988310308,0.6907545164718385,0.8208215297450425,0.8149197355996223
6,0.5412073375717286,0.5250706076622009,0.755375,0.772,0.8345552744102219,0.8379187953265318,0.7650337342329129,0.7697441601779755,0.7482030058810717,0.773841961852861,0.6928799149840595,0.7353878852284803,0.8109065155807366,0.8045325779036827
7,0.5191548211920646,0.5068908333778381,0.765375,0.7755,0.8424278350437875,0.8444404973713496,0.7659994361432196,0.7733333333333333,0.7648776105995958,0.7772727272727272,0.7218384697130712,0.7396386822529224,0.8040604343720491,0.8073654390934845
8,0.5035078785111827,0.4944441020488739,0.770875,0.78,0.8482152623281645,0.8494730155671893,0.7702211027148055,0.7774086378737541,0.77140275581658,0.7821330902461258,0.7311370882040382,0.7460148777895855,0.8061850802644004,0.8101983002832861
9,0.4921270435856235,0.4856058657169342,0.7765,0.782,0.8538738975373272,0.8533234188209154,0.7693565976008724,0.7796234772978959,0.7825484764542936,0.7839562443026435,0.7497343251859724,0.7481402763018066,0.8002832861189801,0.8120868744098206
10,0.48293947885113375,0.4792064428329468,0.77875,0.782,0.8578198835145141,0.8563549716563357,0.7788031319910514,0.7706323687031083,0.7787070524412296,0.7919400187441424,0.73990435706695,0.7640807651434643,0.8132672332389046,0.7979225684608121
11,0.47730286707801206,0.4728691875934601,0.78425,0.791,0.8606445286040708,0.859366454628562,0.7824279379157428,0.7889502762430939,0.7857468123861566,0.7926940639269406,0.75,0.7587672688629118,0.8146836638338055,0.8196411709159585
12,0.47046641909307046,0.4703357219696045,0.78875,0.7865,0.8640503216697323,0.8603047207328711,0.785832414553473,0.772823779193206,0.791171088746569,0.7986767485822306,0.7574388947927736,0.7736450584484591,0.81657223796034,0.7979225684608121
13,0.46568438939509854,0.4628729224205017,0.788375,0.799,0.866575424051122,0.8654486266694363,0.7890036282444879,0.7984496124031008,0.7878650667874123,0.7994530537830447,0.7510626992561105,0.7662061636556854,0.8215297450424929,0.8281397544853636
14,0.4593833882001139,0.458834707736969,0.79525,0.8025,0.8702374841824391,0.8675559623047828,0.7977591036414566,0.8019911504424779,0.7932279909706547,0.8029197080291971,0.7566418703506907,0.7704569606801275,0.8295561850802644,0.8309726156751652
15,0.4553854210722831,0.4558185935020447,0.796875,0.802,0.8728763889599696,0.8684500747100659,0.8001683974179062,0.8044692737430168,0.7942303358124859,0.8,0.7574388947927736,0.7651434643995749,0.8319169027384324,0.8347497639282342
16,0.45176970478027095,0.45674219727516174,0.7975,0.7915,0.8736110400303456,0.8674335361393011,0.8014623172103487,0.777542372881356,0.7943294329432943,0.8039772727272727,0.757173219978746,0.7800212539851222,0.8333333333333334,0.8016997167138811
17,0.4487657422019589,0.4481830298900604,0.79975,0.8045,0.8761456755967523,0.8729256542022781,0.8024622271964186,0.8069196428571429,0.797559873474921,0.802536231884058,0.7619553666312433,0.7683315621679064,0.8333333333333334,0.8366383380547686
18,0.44286025772171633,0.4490315914154053,0.803,0.798,0.8795757720123751,0.87156491747774,0.8125714285714286,0.7890204520990313,0.7955555555555556,0.8057889822595705,0.7555791710945803,0.7789585547290117,0.8451369216241738,0.8149197355996223
19,0.442454160701844,0.44196245074272156,0.804375,0.8095,0.8801483589374612,0.8762241362181755,0.8108566581849025,0.8125,0.7992381805960117,0.8070652173913043,0.7619553666312433,0.7736450584484591,0.8420679886685553,0.8413597733711048
20,0.43689982881469114,0.43832045793533325,0.810125,0.812,0.8835889606720996,0.8785984010339993,0.817179994348686,0.8156424581005587,0.8045281327056714,0.8090497737556561,0.7683315621679064,0.7757704569606801,0.847261567516525,0.8441926345609065
21,0.43265334781139125,0.43651020526885986,0.809375,0.8085,0.8857180282061858,0.8794453492607768,0.8172286766789458,0.8244186046511628,0.8031760232610154,0.7964912280701755,0.7662061636556854,0.7534537725823592,0.8477337110481586,0.8574126534466477
22,0.42916757589386356,0.4328806698322296,0.812875,0.812,0.8881562029926172,0.8811352317416927,0.822108553566354,0.8213879408418657,0.8056237446998438,0.8046387154326494,0.7685972369819342,0.767268862911796,0.852219074598678,0.8517469310670444
23,0.42503583527380423,0.43029871582984924,0.812875,0.8125,0.8897887295676248,0.8826936566186896,0.8215602836879433,0.8290697674418605,0.8060335195530727,0.8,0.769394261424017,0.7577045696068013,0.8515108593012276,0.8611898016997167
24,0.4229850745008838,0.4277068078517914,0.815,0.8125,0.8907314486728303,0.8837453174500435,0.82609937178755,0.8172645739910314,0.8063583815028902,0.8086642599277978,0.7685972369819342,0.7747077577045696,0.8562322946175638,0.846081208687441
25,0.41990997185630186,0.42423197627067566,0.816125,0.814,0.8931767733480246,0.8855877308912323,0.8263592371192713,0.8207440811724915,0.8081123244929798,0.8086253369272237,0.7712539851222104,0.7736450584484591,0.8559962228517469,0.8498583569405099
26,0.41632501636782,0.4222131669521332,0.81925,0.817,0.8950823441399512,0.8867658318607072,0.8296359499431172,0.8308400460299195,0.8111061552185549,0.8063660477453581,0.7749734325185972,0.767268862911796,0.8585930122757318,0.8611898016997167
27,0.41228937718176073,0.419996976852417,0.822375,0.82,0.8967031110294937,0.8880141773513601,0.8340461933276304,0.8275084554678692,0.8132650790117961,0.8140161725067385,0.7770988310308182,0.7800212539851222,0.8626062322946175,0.8555240793201133
28,0.41040054684685123,0.418692946434021,0.8205,0.817,0.8972921928733923,0.8885701125618277,0.8299319727891157,0.8263337116912599,0.8130590339892666,0.8096514745308311,0.7778958554729012,0.7736450584484591,0.8583569405099151,0.8555240793201133
29,0.4092712474446143,0.41621366143226624,0.8245,0.8215,0.898971068288713,0.8898636152446666,0.8352272727272727,0.8280898876404494,0.8160714285714286,0.8162162162162162,0.7810839532412327,0.7832093517534537,0.8630783758262511,0.8555240793201133
30,0.40793410183921935,0.4190307557582855,0.824375,0.8175,0.8986573512396653,0.8881245615989258,0.8314133183478505,0.8444976076555024,0.8187345192524206,0.7981099656357389,0.7861317747077577,0.7502656748140276,0.8583569405099151,0.8772426817752597
31,0.4046610478431948,0.41610294580459595,0.825125,0.816,0.9004192029956279,0.889317714965796,0.8383404864091559,0.8222722159730034,0.8148723640399556,0.810981098109811,0.7784272051009564,0.7768331562167906,0.8666194523135033,0.8508026440037771
32,0.40169666947857025,0.41449466347694397,0.829875,0.8145,0.9017252179838017,0.8902128308642384,0.8383553928470854,0.8152654867256637,0.8231063160260733,0.8138686131386861,0.7909139213602551,0.7832093517534537,0.8644948064211521,0.842304060434372
33,0.40009038198378777,0.41052135825157166,0.83075,0.8225,0.9029314794800702,0.892655834961501,0.8394366197183099,0.8447058823529412,0.8238202247191011,0.8060869565217391,0.7917109458023379,0.7630180658873539,0.8654390934844193,0.8753541076487252
34,0.3986591403522799,0.4081823229789734,0.829125,0.822,0.904101238912655,0.8937581721974193,0.8409672830725462,0.8305084745762712,0.8198439241917502,0.8152466367713005,0.7853347502656748,0.7810839532412327,0.8680358829084042,0.8583569405099151
35,0.39573793209368185,0.4067182242870331,0.830625,0.8255,0.9049727727218447,0.8946141518626339,0.8403503814636903,0.8441860465116279,0.822909661510872,0.8114035087719298,0.7901168969181721,0.7715196599362381,0.8666194523135033,0.8734655335221907
36,0.393842299138346,0.4084210991859436,0.833875,0.822,0.9057063575807386,0.8935850696273729,0.8446079818850835,0.8327645051194539,0.8253861652115514,0.8135593220338984,0.7927736450584485,0.7778958554729012,0.8703966005665722,0.8611898016997167
37,0.39264232352856665,0.4067230522632599,0.833875,0.8205,0.9064253604296557,0.894113408775949,0.8493543758967002,0.8431603773584906,0.8219269102990033,0.8038194444444444,0.7863974495217854,0.7598299681190224,0.8760623229461756,0.874409820585458
38,0.3913563312061371,0.40380263328552246,0.83225,0.821,0.9065866405959143,0.8959397663265829,0.842671194114318,0.8331428571428572,0.8240035826242723,0.8115555555555556,0.7911795961742827,0.7747077577045696,0.8687440982058546,0.8621340887629839
39,0.3895442288729452,0.403138130903244,0.835125,0.8235,0.9076619148756824,0.8959889374914076,0.8454365640011302,0.8434579439252337,0.826944631248599,0.8085664335664335,0.7948990435706695,0.767268862911796,0.8708687440982058,0.8734655335221907
40,0.3878236994627983,0.4020752012729645,0.83775,0.8235,0.9087388198318346,0.8967199822582409,0.8494897959183674,0.8418604651162791,0.8284883720930233,0.8096491228070175,0.7962274176408076,0.769394261424017,0.8746458923512748,0.8715769593956563
41,0.3857338243434506,0.40016698837280273,0.838625,0.827,0.9091413146663536,0.897648715177533,0.8509792790235595,0.8431372549019608,0.828903283448738,0.8146513680494263,0.7964930924548352,0.7768331562167906,0.8760623229461756,0.8715769593956563
42,0.3859115045878195,0.4031851589679718,0.835125,0.8245,0.9091636423891567,0.8958308873187566,0.85099052540913,0.8241758241758241,0.8228912995350897,0.8247706422018348,0.7874601487778958,0.7970244420828906,0.8774787535410765,0.8489140698772427
43,0.3845119582068536,0.401040256023407,0.83675,0.824,0.9102253381521075,0.8968700044856144,0.846979107848673,0.8275862068965517,0.8286227007626739,0.821071752951862,0.7970244420828906,0.7906482465462275,0.8720491029272899,0.8536355051935789
44,0.3844098741969755,0.4007413983345032,0.837875,0.8235,0.9095364087388199,0.8973556951749038,0.8505257175333901,0.85,0.8279401919214461,0.8043103448275862,0.7951647183846972,0.7587672688629118,0.8758262511803588,0.8810198300283286
45,0.38575984922147566,0.3995746076107025,0.83375,0.823,0.9088957097155197,0.897577968909775,0.8432036097010717,0.830890642615558,0.8262236192186798,0.816711590296496,0.7943676939426142,0.7832093517534537,0.8687440982058546,0.8583569405099151
46,0.3789253057010712,0.39522093534469604,0.84125,0.8265,0.9122666627530432,0.8998232848545789,0.8571019473081328,0.8375,0.8289707187222716,0.8178571428571428,0.7951647183846972,0.7832093517534537,0.8822001888574127,0.8649669499527857
47,0.37881723046302795,0.3959800601005554,0.8405,0.829,0.9118529099796391,0.8996471718050534,0.8536100056850483,0.843069873997709,0.8302097278000893,0.8181011535048802,0.7978214665249734,0.7821466524973433,0.8784230406043437,0.8706326723323891
48,0.37805809513215094,0.39566144347190857,0.841125,0.8265,0.9127590956619994,0.8997470193744425,0.8514237383704539,0.8445475638051044,0.8329216258701999,0.812829525483304,0.8023379383634431,0.7736450584484591,0.875590179414542,0.8734655335221907
49,0.37733031232510844,0.3938365876674652,0.84175,0.826,0.9133452297447414,0.9005317510253191,0.8540249433106576,0.8365493757094211,0.8320661896243292,0.8176943699731903,0.8004782146652497,0.7832093517534537,0.8784230406043437,0.8640226628895185
50,0.37654088004942865,0.40028616786003113,0.840625,0.818,0.9134486522585118,0.8971028148986622,0.8534507242260722,0.8496969696969697,0.8305425318151373,0.7957446808510639,0.7983528161530287,0.7449521785334751,0.8781869688385269,0.882908404154863
51,0.3770934078962572,0.3930453956127167,0.842125,0.8285,0.9131053948795758,0.9011524115445867,0.8584121524792204,0.837471783295711,0.8295278208822877,0.8213644524236984,0.7956960680127524,0.7885228480340064,0.8833805476864967,0.8640226628895185
52,0.374017090086014,0.3910728394985199,0.842,0.828,0.9146725376033975,0.9015036341504777,0.853907134767837,0.8403648802736602,0.8325872873769025,0.8183437221727515,0.8012752391073327,0.7832093517534537,0.8781869688385269,0.8677998111425873
53,0.3736770393386964,0.3907959461212158,0.84275,0.8295,0.9148255703102499,0.9020565588814663,0.853355893965031,0.8562945368171021,0.8343062415806017,0.8100172711571675,0.803931987247609,0.7662061636556854,0.8772426817752597,0.8857412653446648
54,0.37503656841093497,0.39264756441116333,0.83775,0.826,0.9136033470009101,0.9010686198657527,0.8510820045558086,0.8357870894677236,0.8273172905525846,0.8182632050134289,0.7941020191285866,0.7842720510095643,0.8765344664778093,0.8630783758262511
55,0.3722904170713117,0.3911241590976715,0.842875,0.8325,0.9155480540260648,0.9016867716521211,0.8576319543509272,0.8427601809954751,0.8313681868743048,0.8243727598566308,0.7986184909670563,0.7917109458023379,0.8822001888574127,0.8687440982058546
56,0.370273168048551,0.39132797718048096,0.84175,0.8285,0.9157813661856924,0.9017043327824155,0.8522278623801467,0.8551068883610451,0.833408172429277,0.809153713298791,0.8028692879914984,0.7651434643995749,0.8762983947119924,0.8847969782813976
57,0.370141276909459,0.3895569145679474,0.84075,0.8295,0.9158257080396862,0.9025312111459992,0.8528911564625851,0.8554502369668247,0.8311717352415027,0.8105536332179931,0.7994155154091392,0.767268862911796,0.8774787535410765,0.8847969782813976
58,0.3706794059084308,0.3883453607559204,0.84225,0.833,0.9158066416696521,0.9032783118033877,0.8588640275387264,0.8516801853997682,0.8294195835179442,0.8188214599824098,0.7954303931987248,0.7810839532412327,0.8838526912181303,0.8791312559017942
59,0.36834249525300916,0.38917237520217896,0.843375,0.8275,0.9166720604424,0.9029160507727401,0.8555649957519117,0.8505882352941176,0.8337435667934661,0.8104347826086956,0.8026036131774708,0.7683315621679064,0.8796033994334278,0.8800755429650614
60,0.36941879939648414,0.3890816569328308,0.840625,0.8275,0.9161540698170332,0.9031388262541908,0.8514543914148546,0.8340807174887892,0.8320251177394035,0.822202166064982,0.8010095642933049,0.7906482465462275,0.8758262511803588,0.8602455146364495
61,0.36595734713539,0.3863462507724762,0.8435,0.828,0.917683518829044,0.9040229037278767,0.8586521987435751,0.8450867052023121,0.831702979101823,0.8149779735682819,0.7988841657810839,0.7768331562167906,0.8831444759206799,0.8734655335221907
62,0.36706460964295173,0.39168310165405273,0.843375,0.8295,0.9177540455826732,0.9015487913426639,0.8588168048013718,0.8311258278145696,0.8313708064874472,0.8281535648994516,0.7983528161530287,0.8002125398512221,0.8833805476864967,0.8555240793201133
63,0.36533781453486414,0.3863692879676819,0.84475,0.8325,0.9179679777806544,0.9045241485611415,0.85885031303358,0.8506944444444444,0.8337048595630852,0.8186619718309859,0.8018065887353879,0.7810839532412327,0.882908404154863,0.8781869688385269
64,0.3651442311463817,0.38763219118118286,0.844,0.829,0.9182096314771719,0.9038322400275357,0.8584045584045584,0.847045191193511,0.832739420935412,0.8153034300791556,0.8004782146652497,0.7768331562167906,0.8826723323890463,0.8753541076487252
65,0.36397677035101,0.38537704944610596,0.843625,0.831,0.9188451562388673,0.9049370859963534,0.8601318429349384,0.8485549132947977,0.8308579029040124,0.8176211453744493,0.7972901168969182,0.7800212539851222,0.8847969782813976,0.8762983947119924
66,0.363224686634156,0.38718464970588684,0.845,0.8325,0.9192656825910998,0.9043109062647074,0.8595441595441595,0.8548009367681498,0.833630289532294,0.8158813263525305,0.8015409139213603,0.7757704569606801,0.8836166194523135,0.882908404154863
67,0.36370023700498766,0.3901461660861969,0.8455,0.828,0.9188525570009203,0.9025216779609821,0.8599088838268792,0.8298342541436464,0.8342245989304813,0.8264840182648402,0.8023379383634431,0.798087141339001,0.8838526912181303,0.8545797922568461
68,0.36259110031589387,0.38767868280410767,0.8445,0.826,0.9192677522957414,0.9037941072874677,0.8618609994256174,0.8269018743109151,0.8311199645861,0.8252516010978957,0.7972901168969182,0.7970244420828906,0.8864494806421152,0.8517469310670444
69,0.3619759020305449,0.38506463170051575,0.8455,0.829,0.9198235307104029,0.9049109951742014,0.8601139601139601,0.8376550169109357,0.8340757238307349,0.8221024258760108,0.8020722635494155,0.7895855472901169,0.8840887629839471,0.8640226628895185
70,0.3623972390928576,0.38569405674934387,0.845125,0.832,0.9192084521218361,0.9049631768185051,0.8589707136764287,0.856301531213192,0.8342627704662057,0.8140747176368376,0.8026036131774708,0.7725823591923485,0.882908404154863,0.8847969782813976
