epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,0.8612033650279045,0.5357358455657959,23200550.0,3681.698486328125,4816.694924945943,0.46587151288986206,0.7389728810506129,0.9283630347999908,0.21276909611342562,0.12503125,0.2450625,0.35646875,0.45909375,0.55221875,0.001
2,0.3668588288128376,0.2694188095629215,11676485.0,2622.569091796875,3417.0872098909035,0.731181263923645,0.8560509214859657,0.9491788952062189,0.23452734925245214,0.1755625,0.3359375,0.4793125,0.5999375,0.6980625,0.001
3,0.25510983262211084,0.2434544786810875,10550671.0,2483.9619140625,3248.1796440468006,0.757099986076355,0.8705405208857752,0.9516909964716999,0.21931977208502193,0.1859375,0.3569375,0.504625,0.62553125,0.7206875,0.001
4,0.23971906350925565,0.23490398190915585,10180093.0,2433.878662109375,3190.625800685502,0.7656315565109253,0.8750293646758188,0.952546974011952,0.21741458983568712,0.19040625,0.3664375,0.51540625,0.6345625,0.730125,0.001
5,0.2340518869459629,0.23158283717930317,10035550.0,2410.614990234375,3167.8936219513434,0.7689592242240906,0.8773496119448402,0.9528850615018749,0.21777577844265364,0.19515625,0.37171875,0.51978125,0.6376875,0.73484375,0.001
6,0.22994940541684628,0.22867844440042973,9910043.0,2396.249755859375,3148.0220774321137,0.7718486785888672,0.8785792089276692,0.9531806038115657,0.20647130862309174,0.19778125,0.37478125,0.5221875,0.63978125,0.73721875,0.001
7,0.22818389255553484,0.22778735496103764,9871954.0,2390.717529296875,3141.9665816173156,0.7727255821228027,0.8793519498120826,0.9532706650152983,0.20164813527695738,0.198375,0.37659375,0.52334375,0.64103125,0.7370625,0.001
8,0.22621006378903985,0.22786936163902283,9874467.0,2386.112060546875,3142.36646494326,0.7726677060127258,0.8798874333982013,0.9532647176949155,0.21402781772152518,0.19921875,0.37890625,0.5245625,0.6433125,0.737375,0.001
9,0.22639794647693634,0.22593412175774574,9791228.0,2380.051513671875,3129.0937985301753,0.7745840549468994,0.8803383826647022,0.9534621172721695,0.1990629059635,0.200875,0.37934375,0.52528125,0.64221875,0.73925,0.001
10,0.2244349978864193,0.2281879223883152,9888418.0,2383.715087890625,3144.5855052772854,0.772346556186676,0.8804813756549995,0.9532317147089131,0.21577677971816472,0.2008125,0.3788125,0.5269375,0.64628125,0.738125,0.001
11,0.22433845466002822,0.22554252669215202,9774645.0,2377.764892578125,3126.4428669016165,0.7749658226966858,0.8809076840257554,0.9535015436215194,0.19923939200763077,0.20121875,0.38015625,0.52390625,0.64309375,0.7396875,0.001
12,0.22438289318233728,0.22813344188034534,9887068.0,2392.6181640625,3144.3708432689677,0.772377610206604,0.8809293725678867,0.953234907299488,0.19088229468852305,0.19815625,0.37703125,0.52309375,0.64028125,0.73634375,0.001
