fold,epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,1,0.7715135971084237,0.3446984142065048,4245604.5,1584.375732421875,2060.4864716857523,0.654170036315918,0.8116750746266396,0.9399099275524245,0.2657675916174334,0.1545,0.2945,0.4246875,0.54125,0.6399375,0.001
1,2,0.24722824059426785,0.196939155459404,2427845.0,1171.62255859375,1558.1543569236007,0.8022374510765076,0.8979463018290534,0.954559464729005,0.4191709122467736,0.2150625,0.4065,0.56325,0.68325,0.774625,0.001
1,3,0.19481802312657237,0.18904505297541618,2331008.25,1143.6051025390625,1526.7639797951745,0.8101254105567932,0.9016268761890269,0.9554749039040367,0.42601122977247174,0.2231875,0.4204375,0.5738125,0.692625,0.7835,0.001
1,4,0.18944251537322998,0.18478870391845703,2278811.75,1136.5572509765625,1509.5733668821797,0.8143771290779114,0.9026788772693611,0.9559762346283849,0.3976576306926207,0.22375,0.4195,0.5745625,0.6959375,0.785625,0.001
1,5,0.18725199019536376,0.1858026720583439,2291579.75,1143.779541015625,1513.7964691463644,0.8133370876312256,0.9030720652591873,0.955853076080879,0.39197003749238474,0.222,0.4130625,0.57175,0.69125,0.7839375,0.001
1,6,0.18631922965869308,0.18908483535051346,2331896.0,1141.8162841796875,1527.0546814046968,0.8100531101226807,0.9035664067555012,0.9554664261581175,0.4323791614122249,0.227125,0.4224375,0.5734375,0.692375,0.7849375,0.001
1,7,0.18701388221234083,0.18269697204232216,2253112.75,1124.8585205078125,1501.0372247216255,0.8164704442024231,0.9039413545419555,0.9562251745791679,0.4139847616483256,0.2291875,0.4244375,0.5784375,0.6981875,0.789125,0.001
1,8,0.18689545150846243,0.18320126459002495,2259372.25,1134.4937744140625,1503.1208367925715,0.8159605860710144,0.904100043856683,0.9561644100936854,0.39602302356676067,0.2243125,0.415625,0.5726875,0.6954375,0.7864375,0.001
1,9,0.1873248554766178,0.18495120480656624,2280747.25,1128.2581787109375,1510.2143059844188,0.8142194747924805,0.904226551595574,0.9559575428885374,0.4249698393590614,0.231,0.424875,0.580625,0.697375,0.7890625,0.001
1,10,0.18531621620059013,0.18347923457622528,2262832.75,1136.6641845703125,1504.2715014251914,0.8156787157058716,0.9044238849947024,0.9561308532021031,0.3938960492197263,0.224,0.4146875,0.572,0.69375,0.7855,0.001
1,11,0.1832062229514122,0.18172316253185272,2241054.75,1121.436767578125,1497.0152804831353,0.8174526691436768,0.9045887255498445,0.9563424667448734,0.41733199214370265,0.2305625,0.4240625,0.580375,0.6994375,0.7909375,0.001
1,12,0.18247485719621181,0.18138642609119415,2237062.0,1126.5430908203125,1495.6811157462676,0.8177778720855713,0.9045968954650554,0.956381375059389,0.4056392927861739,0.225375,0.4196875,0.5753125,0.697625,0.787125,0.001
1,13,0.18327716458588839,0.18075359985232353,2229182.0,1123.150634765625,1493.0445405278438,0.8184197545051575,0.9048223323808805,0.956458265637447,0.4053885709489005,0.229875,0.4200625,0.57475,0.6981875,0.789125,0.001
1,14,0.18263482162728906,0.18848958984017372,2324434.5,1138.3985595703125,1524.6096221656219,0.8106608986854553,0.9047241884791186,0.9555377315458662,0.4329700443916972,0.2275625,0.4250625,0.5751875,0.6926875,0.7846875,0.001
1,15,0.1828714795410633,0.1823834776878357,2249383.25,1124.0579833984375,1499.7944025765664,0.8167742490768433,0.905003058513792,0.9562614190650028,0.4250357286863426,0.22925,0.4266875,0.5783125,0.6979375,0.79025,0.001
1,16,0.18176530627533793,0.1844502091407776,2274937.25,1142.325439453125,1508.2895113339482,0.8146927356719971,0.9050432719005513,0.956013675773457,0.3934542919032572,0.219,0.410125,0.56925,0.691875,0.7845,0.001
1,17,0.1831200341694057,0.18181955069303513,2242513.25,1122.6346435546875,1497.5023372268906,0.8173338770866394,0.9051016317515229,0.9563282626841235,0.42811798419426206,0.23025,0.4251875,0.5789375,0.69975,0.7901875,0.001
1,18,0.18217709753662348,0.18059927597641945,2227283.5,1122.959228515625,1492.4086236684643,0.8185744285583496,0.9050949045478505,0.9564768109133689,0.4021450399618249,0.2278125,0.4205,0.5771875,0.6991875,0.7881875,0.001
1,19,0.1823442094027996,0.18248166888952255,2250494.5,1122.0989990234375,1500.1648242776525,0.8166837096214294,0.9052595464268446,0.9562506164379726,0.4297757689101081,0.2333125,0.4254375,0.5819375,0.7006875,0.7896875,0.001
1,20,0.18153604352846742,0.18036748841404915,2224388.5,1118.7879638671875,1491.438399666577,0.818810224533081,0.9052107251468132,0.9565051056056005,0.41198456181584603,0.2309375,0.42325,0.57925,0.7025,0.789875,0.001
