fold,epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,train_prec0,val_prec0,train_prec1,val_prec1,train_rec0,val_rec0,train_rec1,val_rec1
1,33,0.5673671061954191,0.5583228468894958,0.713375,0.706,0.7863726074958048,0.7843061038566657,0.7387272145826671,0.7323076923076923,0.6971065052329161,0.6933333333333334,0.6101426307448494,0.5348314606741573,0.8061224489795918,0.8432432432432433
1,34,0.566869969810209,0.5580097436904907,0.7125,0.707,0.7859417179321513,0.7842170260147788,0.7444078947368421,0.7420382165605095,0.6929435483870968,0.6909620991253644,0.5977284733227681,0.5235955056179775,0.8156146179401993,0.8540540540540541
1,35,0.5663853028128224,0.5595884323120117,0.71525,0.728,0.7867714365442487,0.7842089280291528,0.7438551099611902,0.7258485639686684,0.6972290138549307,0.7293354943273906,0.6075013206550449,0.6247191011235955,0.8120550545799715,0.8108108108108109
1,36,0.5657850167443675,0.565292477607727,0.71225,0.715,0.7866729358606672,0.7835205992509363,0.7429600523903078,0.6666666666666666,0.6932875050545896,0.7596153846153846,0.5993132593766508,0.7191011235955056,0.8137161841480778,0.7117117117117117
1,37,0.5660384177200256,0.5605963468551636,0.713,0.722,0.7858545308810142,0.7840550663022573,0.731798382078407,0.7082294264339152,0.7003760969494358,0.7312186978297162,0.6212361331220285,0.6382022471910113,0.7954437588989084,0.7891891891891892
1,38,0.5659389077655731,0.559303879737854,0.718125,0.727,0.7869046929574174,0.78392549853224,0.7401945403200502,0.725130890052356,0.7035113234988573,0.7281553398058253,0.6230850501848917,0.6224719101123596,0.8035121025154248,0.8108108108108109
1,39,0.5660558222763,0.5609515905380249,0.718875,0.722,0.7870522402747264,0.7839214495394271,0.7449792795664648,0.7012048192771084,0.7020357803824799,0.7367521367521368,0.6172741679873217,0.6539325842696629,0.81015662078785,0.7765765765765765
1,40,0.5653497451736081,0.5591785907745361,0.717,0.726,0.7867330454092225,0.7839902824172487,0.7381101376720901,0.7209302325581395,0.7029558701082431,0.7292006525285482,0.6230850501848917,0.6269662921348315,0.8013763644992881,0.8054054054054054
1,41,0.565629038118547,0.5584291219711304,0.71125,0.727,0.7859060533512046,0.78392549853224,0.7335443037974684,0.7324324324324324,0.6966942148760331,0.7238095238095238,0.6122556788166931,0.6089887640449438,0.8001898433792122,0.8216216216216217
1,42,0.5668852391742891,0.5588943958282471,0.7185,0.728,0.7868230843732473,0.7838890575969228,0.7318621523579202,0.7258485639686684,0.709079283887468,0.7293354943273906,0.6394611727416799,0.6247191011235955,0.7895111532985287,0.8108108108108109
1,43,0.5656619456506544,0.5578730702400208,0.716375,0.708,0.7869370982093498,0.7842129770219657,0.7375508925775133,0.7256637168141593,0.7023091325150822,0.6989409984871406,0.6220285261489699,0.5528089887640449,0.8011390602752729,0.8324324324324325
1,44,0.565609103729648,0.55894935131073,0.718375,0.729,0.7866144873163212,0.7837270978844012,0.7369397217928902,0.7253886010362695,0.7057712486883526,0.7312703583061889,0.6296883254094031,0.6292134831460674,0.7980541053630754,0.809009009009009
1,45,0.5652737074321316,0.5611988306045532,0.715,0.715,0.7865297134222428,0.7834639133515539,0.7354596622889306,0.6818181818181818,0.7013744273219492,0.7410714285714286,0.6212361331220285,0.6741573033707865,0.7992406264831514,0.7477477477477478
1,46,0.5663720114577201,0.5583362579345703,0.713875,0.726,0.7869221805111681,0.7841158011944529,0.7279926896131587,0.728,0.7040491838032648,0.7248,0.6312731114632858,0.6134831460674157,0.7880873279544376,0.8162162162162162
1,47,0.5653702616691589,0.5613564848899841,0.717125,0.719,0.7870533371642985,0.783496305294058,0.7422844416162901,0.6838565022421524,0.7008441424747787,0.7472924187725631,0.6162176439513999,0.6853932584269663,0.8077835785476981,0.745945945945946
1,48,0.5657034266379571,0.5585529804229736,0.71925,0.73,0.7866353282181926,0.7840348213381921,0.7313701923076923,0.7260981912144703,0.7106164383561644,0.732463295269168,0.6428948758584258,0.6314606741573033,0.7878500237304225,0.809009009009009
1,49,0.5657347464753736,0.5586312413215637,0.718375,0.728,0.7867953173972202,0.7842737119141613,0.7313613039541201,0.7212276214833759,0.7091956475357372,0.7323481116584565,0.6399894347596408,0.6337078651685393,0.7887992406264831,0.8036036036036036
1,50,0.5642299902054572,0.5575504899024963,0.718625,0.726,0.7870963352355278,0.7843911327057395,0.7336377473363774,0.7317073170731707,0.7081654294803817,0.722662440570523,0.6365557316428949,0.6067415730337079,0.792358803986711,0.8216216216216217
1,51,0.5659458267111932,0.5576810240745544,0.711875,0.725,0.7863406409997014,0.7842818098997874,0.7344096232985122,0.728494623655914,0.6971700061970667,0.7229299363057324,0.612783940834654,0.6089887640449438,0.8009017560512577,0.818018018018018
1,52,0.5645271751188463,0.5583550333976746,0.71775,0.728,0.7868542360370971,0.7843425447919831,0.732360097323601,0.7212276214833759,0.7075551782682513,0.7323481116584565,0.636027469624934,0.6337078651685393,0.791172282866635,0.8036036036036036
1,53,0.5647079752337548,0.5580008029937744,0.717125,0.729,0.7868588743130023,0.7842575159429092,0.726704376302471,0.7242268041237113,0.7101917690152985,0.7320261437908496,0.6447437929212889,0.6314606741573033,0.7821547223540579,0.8072072072072072
1,54,0.5645199547852239,0.5586707592010498,0.71425,0.725,0.7867416638272897,0.7839659884603705,0.7336448598130841,0.7125,0.7012526096033402,0.7333333333333333,0.6220285261489699,0.6404494382022472,0.7971048884670147,0.7927927927927928
1,55,0.5650212380193895,0.5577035546302795,0.7185,0.724,0.7868751709580748,0.7842575159429092,0.7336989640463132,0.7253333333333334,0.7079270877490462,0.7232,0.636027469624934,0.6112359550561798,0.7925961082107261,0.8144144144144144
1,56,0.5647945610746261,0.5608185529708862,0.718875,0.717,0.7869899369470266,0.7836218240712624,0.7352310988674625,0.68,0.7075850412000845,0.7472727272727273,0.6344426835710513,0.6876404494382022,0.7947318462268629,0.7405405405405405
1,57,0.5645720684720624,0.5588344931602478,0.715875,0.715,0.7869952960360792,0.7837432938556533,0.730710582494663,0.6932367149758454,0.7055708536327049,0.7303754266211604,0.6328578975171685,0.6449438202247191,0.7904603701945895,0.7711711711711712
1,58,0.5648668043075069,0.5590535998344421,0.720125,0.716,0.7868297597297866,0.783694705941897,0.7279693486590039,0.6930455635491607,0.7143477317126112,0.7324185248713551,0.6524035921817222,0.6494382022471911,0.7809682012339819,0.7693693693693694
1,59,0.564447832684363,0.5581181049346924,0.714625,0.724,0.7867557353535155,0.7838526166616053,0.7290460225540993,0.7128463476070529,0.7045984318711591,0.7313432835820896,0.6318013734812467,0.6359550561797753,0.7890365448504983,0.7945945945945946
1,60,0.5645660517677185,0.5584948062896729,0.7205,0.719,0.7872018560123715,0.7839700374531836,0.7276733254994124,0.6990291262135923,0.7151871192341166,0.7329931972789115,0.6542525092445853,0.647191011235955,0.7800189843379212,0.7765765765765765
1,61,0.5645418700671965,0.5594013929367065,0.71825,0.714,0.7869428960542311,0.7833748355096669,0.7292040694195093,0.6870588235294117,0.7103907256333191,0.7339130434782609,0.6436872688853671,0.6561797752808989,0.7852396772662553,0.7603603603603604
1,62,0.5645247260409016,0.5584990978240967,0.7185,0.715,0.7870066723479279,0.7837230488915883,0.7313027744270205,0.6923076923076923,0.7094363791631084,0.7311643835616438,0.6405176967776017,0.647191011235955,0.788561936402468,0.7693693693693694
1,63,0.5644412300279064,0.5577878355979919,0.718,0.722,0.7869836690066142,0.7840915072375747,0.7289048473967684,0.7082294264339152,0.7101760412194075,0.7312186978297162,0.6434231378763867,0.6382022471910113,0.7850023730422402,0.7891891891891892
1,64,0.5643546033290124,0.5581942200660706,0.720375,0.723,0.7869418618440631,0.7836258730640754,0.7288035450516986,0.7110552763819096,0.714192849404117,0.7308970099667774,0.6516111991547807,0.6359550561797753,0.7821547223540579,0.7927927927927928
1,65,0.5651807381260779,0.5598936676979065,0.718625,0.714,0.7870216840652158,0.7831035529911934,0.7305497146290177,0.6844547563805105,0.7101263112823807,0.7363796133567663,0.6423666138404649,0.6629213483146067,0.7871381110583768,0.7549549549549549
1,66,0.5651659903026396,0.5593059062957764,0.71675,0.714,0.7868595324467457,0.7831116509768195,0.7276812462552427,0.6888361045130641,0.7089232089232089,0.7322970639032815,0.6415742208135236,0.651685393258427,0.7842904603701946,0.7639639639639639
1,67,0.5639214962720871,0.5572314262390137,0.71675,0.723,0.7869103967831927,0.7837594898269056,0.7259215219976218,0.7153846153846154,0.7100949094046591,0.7278688524590164,0.6450079239302694,0.6269662921348315,0.7812055054579972,0.8
1,68,0.5639065302187397,0.559370756149292,0.71875,0.713,0.7870089914858804,0.7828646624152242,0.7231260894828588,0.6845794392523364,0.7154453707766564,0.7342657342657343,0.6574220813523508,0.6584269662921348,0.7738490745135264,0.7567567567567568
1,69,0.5648095670246309,0.5566679835319519,0.715875,0.714,0.7865064593633126,0.7838607146472314,0.7258883248730964,0.7264957264957265,0.7086648032681144,0.7072419106317411,0.6421024828314844,0.5730337078651685,0.7821547223540579,0.827027027027027
1,70,0.5644241720438004,0.5591375827789307,0.71975,0.713,0.7872121667743499,0.7830428180989979,0.7305854241338112,0.6854460093896714,0.7119518486672399,0.7334494773519163,0.6460644479661912,0.6561797752808989,0.7859515899383009,0.7585585585585586
1,71,0.5633034917616075,0.5583450794219971,0.7185,0.714,0.787080320647774,0.7830225731349327,0.7253231492361927,0.691566265060241,0.7134464751958225,0.7299145299145299,0.6521394611727417,0.6449438202247191,0.7781205505457998,0.7693693693693694
1,72,0.5642131124773333,0.5600062012672424,0.71425,0.715,0.7868483441731096,0.7828282214799068,0.7272727272727273,0.6762114537444934,0.7051063829787234,0.7472527472527473,0.6339144215530903,0.6898876404494382,0.7864261983863313,0.7351351351351352
1,73,0.5640467338023647,0.5574992895126343,0.71225,0.716,0.7864785356887752,0.7836866079562709,0.7146990740740741,0.7017543859649122,0.710387323943662,0.7254575707154742,0.6524035921817222,0.6292134831460674,0.7660180351210252,0.7855855855855856
1,74,0.5644810156476113,0.5575026869773865,0.719,0.716,0.7872062749103623,0.7831440429193238,0.7225115740740741,0.7037974683544304,0.7163292253521126,0.7239669421487603,0.6595351294241945,0.6247191011235955,0.7724252491694352,0.7891891891891892
1,75,0.5639100516996076,0.5579472780227661,0.715875,0.715,0.7869015276475091,0.7830995039983805,0.7252158380470378,0.6932367149758454,0.709114414996768,0.7303754266211604,0.6434231378763867,0.6449438202247191,0.7809682012339819,0.7711711711711712
1,76,0.5636708005782096,0.5584861636161804,0.718375,0.712,0.7870822010298979,0.7828565644295982,0.7267080745341615,0.6882494004796164,0.7122753842823122,0.7289879931389366,0.6489698890649762,0.6449438202247191,0.7807308970099668,0.7657657657657657
1,77,0.5636448648668104,0.5573881268501282,0.72,0.716,0.7871603935865431,0.7831197489624455,0.7213631156930126,0.7027707808564232,0.718944099378882,0.724709784411277,0.6653460116217644,0.6269662921348315,0.7691029900332226,0.7873873873873873
1,78,0.5639445363513885,0.5583953857421875,0.715625,0.716,0.786660713376863,0.7829618382427372,0.7283167119975823,0.6930455635491607,0.7066723513110211,0.7324185248713551,0.6365557316428949,0.6494382022471911,0.7866635026103465,0.7693693693693694
1,79,0.56419423991634,0.5576993227005005,0.71925,0.715,0.7872428796823708,0.7830306711205588,0.7235772357723578,0.6941747572815534,0.7159789288849868,0.7295918367346939,0.6582144743792921,0.6426966292134831,0.7740863787375415,0.772972972972973
1,80,0.5632092428784217,0.5609664916992188,0.713625,0.712,0.786370131659342,0.782403077234538,0.7216128075896828,0.6688172043010753,0.7078020315539226,0.7495327102803738,0.6428948758584258,0.698876404494382,0.777171333649739,0.7225225225225225
1,81,0.5644449115760864,0.5613170862197876,0.71425,0.717,0.7866862238943415,0.7826662617673854,0.723613595706619,0.66875,0.7074903142488161,0.7615384615384615,0.6410459587955626,0.7213483146067415,0.7800189843379212,0.7135135135135136
1,82,0.5636997371912003,0.5619331002235413,0.713625,0.718,0.786496618696865,0.7827796335661503,0.7260356818869066,0.6687370600414079,0.7048796079266993,0.7640232108317214,0.6341785525620708,0.7258426966292135,0.7850023730422402,0.7117117117117117
1,83,0.5636047076794409,0.5585737228393555,0.718625,0.713,0.7866781069115074,0.782625771839255,0.7167466817283253,0.6872037914691943,0.7201166180758017,0.7318339100346021,0.6703645007923931,0.651685393258427,0.761983863312767,0.7621621621621621
1,84,0.56413420313789,0.5581933259963989,0.71875,0.712,0.7869454345700982,0.7826824577386375,0.7256169212690952,0.6873508353221957,0.7136640557006092,0.729776247848537,0.6524035921817222,0.647191011235955,0.7783578547698149,0.7639639639639639
1,85,0.5632278712526444,0.5587080121040344,0.7145,0.716,0.7868484381922156,0.7827269966595809,0.7225844694724363,0.6859122401847575,0.7086035451794207,0.7389770723104057,0.6439513998943476,0.6674157303370787,0.7778832463217845,0.7549549549549549
1,86,0.5644583538655312,0.557741105556488,0.717875,0.714,0.7868389109227888,0.7829011033505415,0.7187410586552218,0.6906474820143885,0.7172031076581576,0.7307032590051458,0.6634970945589013,0.647191011235955,0.7667299477930707,0.7675675675675676
1,87,0.562999730148623,0.5572690963745117,0.717625,0.713,0.7871193072371394,0.7828403684583459,0.7213685126123514,0.6955445544554455,0.7147879586903977,0.7248322147651006,0.6571579503433703,0.6314606741573033,0.7719506407214048,0.7783783783783784
1,88,0.5641209814817675,0.5564270615577698,0.717375,0.717,0.7869349984493116,0.7829456422714849,0.719550820616182,0.7131578947368421,0.7157057654075547,0.7193548387096774,0.6600633914421553,0.6089887640449438,0.7688656858092074,0.8036036036036036
1,89,0.5636235345755854,0.5566815733909607,0.714,0.716,0.7867813085503984,0.7826055268751897,0.7183673469387755,0.7112860892388452,0.7107221006564551,0.7189014539579968,0.6508188061278394,0.6089887640449438,0.770764119601329,0.8018018018018018
1,90,0.5633051058938426,0.5574013590812683,0.719,0.714,0.787249461019804,0.7826865067314506,0.725778038755138,0.6924939467312349,0.7139747496734872,0.7291311754684838,0.652931854199683,0.6426966292134831,0.7783578547698149,0.7711711711711712
1,91,0.5637831370676717,0.5588319301605225,0.716,0.715,0.7871913572121805,0.7827027027027027,0.7221244131455399,0.682648401826484,0.7114547038327527,0.7402135231316725,0.650026413100898,0.6719101123595506,0.7752728998576175,0.7495495495495496
1,92,0.5637379812617456,0.5589665770530701,0.718,0.713,0.7869526427015725,0.7826986537098898,0.716223855285472,0.6787330316742082,0.7194083370685791,0.7401433691756273,0.6693079767564712,0.6741573033707865,0.7617465590887518,0.7441441441441441
1,93,0.5638174606907752,0.5572754144668579,0.71675,0.713,0.7870135670823816,0.783050916084624,0.7187679907887162,0.6889952153110048,0.7152010605391074,0.7302405498281787,0.6595351294241945,0.647191011235955,0.7681537731371618,0.7657657657657657
1,94,0.5627387656319526,0.5571024417877197,0.716,0.711,0.7870395476953911,0.7828768093936634,0.7209573847051955,0.6911764705882353,0.7122868386532576,0.7246621621621622,0.6524035921817222,0.6337078651685393,0.7731371618414807,0.772972972972973
1,95,0.5629958409455514,0.5569748878479004,0.716875,0.711,0.7870381687485004,0.7829820832068023,0.7240058910162003,0.6902439024390243,0.7116178067318133,0.7254237288135593,0.6492340200739567,0.6359550561797753,0.7776459420977694,0.7711711711711712
1,96,0.5637141937209714,0.5594974160194397,0.715875,0.715,0.7869547738013127,0.7827796335661505,0.7192118226600985,0.6739130434782609,0.7133435919982414,0.75,0.6555731642894875,0.6966292134831461,0.7700522069292833,0.7297297297297297
1,97,0.5633886129625382,0.5581201314926147,0.719375,0.71,0.7869206135260649,0.7826217228464418,0.7189542483660131,0.6832151300236406,0.7197054228966748,0.729636048526863,0.6682514527205494,0.6494382022471911,0.7653061224489796,0.7585585585585586
1,98,0.5626040466370121,0.5601388812065125,0.718,0.715,0.7872725270405218,0.7826865067314506,0.7236842105263158,0.6724137931034483,0.7137554585152839,0.7518656716417911,0.6537242472266244,0.701123595505618,0.7757475083056479,0.7261261261261261
1,99,0.5628301674319852,0.5567749738693237,0.718625,0.712,0.7872532531237535,0.7827148496811418,0.7166243296641265,0.6947890818858561,0.720215391518959,0.7236180904522613,0.6706286318013734,0.6292134831460674,0.7617465590887518,0.7783783783783784
1,100,0.5634377795842386,0.5608373880386353,0.717875,0.717,0.7875135920287843,0.7826095758680028,0.7261165335699498,0.66875,0.7118423901277333,0.7615384615384615,0.6484416270470154,0.7213483146067415,0.7802562885619364,0.7135135135135136
2,1,0.7059444919709237,0.6900525689125061,0.50275,0.525,0.5037980432919877,0.5532480111529436,0.48891947694425325,0.4738562091503268,0.6394557823129252,0.6056701030927835,0.9305737490175531,0.654627539503386,0.11235955056179775,0.42190305206463197
2,2,0.6953872769109665,0.6803603768348694,0.561,0.584,0.5843435989240229,0.5856612536524675,0.5466218281870987,0.5529411764705883,0.5709452315500105,0.5946308724832214,0.4684307047419439,0.3182844243792325,0.6454697585464977,0.7953321364452424
2,3,0.6884738024204008,0.6735274791717529,0.57825,0.609,0.629548997899416,0.6264169142171663,0.614352090862158,0.604,0.5667161471218869,0.6106666666666667,0.3117631647891014,0.34085778781038373,0.8214200334688023,0.822262118491921
2,4,0.6789109216582391,0.6634510159492493,0.60825,0.631,0.6744335377967046,0.6528200493615021,0.7024303497332542,0.6813725490196079,0.5830825281165848,0.6180904522613065,0.31045323552528165,0.31376975169300225,0.8799904374850586,0.8833034111310593
2,5,0.667616194294345,0.6537977457046509,0.63925,0.652,0.7053521899681151,0.6705828953074151,0.7622535211267606,0.7411167512690355,0.6041767068273093,0.6301369863013698,0.35446685878962536,0.3295711060948081,0.8991154673679178,0.9084380610412927
2,6,0.656352702648409,0.6442177295684814,0.655625,0.657,0.7269965241623545,0.6909779494308028,0.7933701657458564,0.7336448598130841,0.6153473344103393,0.6361323155216285,0.37621168456903326,0.3544018058690745,0.9105904852976333,0.8976660682226212
2,7,0.64534741832364,0.6355213522911072,0.6635,0.657,0.7450222531397122,0.7106293388881909,0.7874297393970363,0.711864406779661,0.6233658778752276,0.6400523560209425,0.4037201991092481,0.3792325056433409,0.9005498446091322,0.8779174147217235
2,8,0.6350702162711851,0.6277672052383423,0.6765,0.666,0.7579153015959467,0.7249494429607175,0.7822691777675701,0.7011070110701108,0.6369568950712691,0.6529492455418381,0.4461619072570081,0.4288939051918736,0.8866841979440593,0.8545780969479354
2,9,0.626571124599826,0.6210131645202637,0.684625,0.669,0.7662075640695704,0.7329149628572934,0.7723063973063973,0.6917808219178082,0.6475817923186344,0.6596045197740112,0.4807440398218496,0.45598194130925507,0.8706669854171647,0.8384201077199281
2,10,0.6184939117200913,0.6153342723846436,0.690875,0.671,0.7732783636951115,0.7384914346851684,0.7620904836193447,0.6862745098039216,0.6572847682119205,0.6642651296829971,0.5119203563007597,0.47404063205417607,0.8541716471431987,0.8276481149012568
2,11,0.6122277081012726,0.6113006472587585,0.69375,0.676,0.7755717263464761,0.7396626558757614,0.7524935352789065,0.6963696369636964,0.6637067825429813,0.667144906743185,0.5336651820801677,0.4762979683972912,0.8398278747310542,0.8348294434470377
2,12,0.6065726655144845,0.6079709529876709,0.69225,0.674,0.7775025489288173,0.7427629472626252,0.7519523986612123,0.676737160120846,0.6620222180380343,0.672645739910314,0.5297353942887084,0.5056433408577878,0.8405450633516615,0.8078994614003591
2,13,0.6017857674629458,0.6057232618331909,0.6935,0.675,0.7799349526017301,0.7436991136814035,0.7448869752421959,0.6676136363636364,0.6660272395933243,0.6790123456790124,0.5438826303379618,0.5304740406320542,0.830026296916089,0.7899461400359067
2,14,0.5983512872649778,0.6028817296028137,0.696875,0.672,0.7806550222525135,0.7445461213936316,0.739504473503097,0.6666666666666666,0.6725559481743227,0.6748091603053435,0.5630075975897302,0.5191873589164786,0.8190294047334449,0.7935368043087971
2,15,0.5951300840223989,0.6008325219154358,0.699875,0.675,0.7814884541776222,0.7456606052255107,0.7416382252559727,0.6745562130177515,0.6757396449704142,0.675226586102719,0.569295258056065,0.5146726862302483,0.8190294047334449,0.8025134649910234
2,16,0.5928879274475959,0.5995239019393921,0.70225,0.676,0.7820492216489877,0.7451175476492496,0.7313769751693002,0.6765578635014837,0.6838130230659318,0.6757164404223228,0.5941839140686402,0.5146726862302483,0.8008606263447287,0.8043087971274686
