fold,epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,1,0.755569851025939,0.3810349106788635,4696391.5,1647.6126708984375,2167.115940599395,0.6174507141113281,0.8036022183916733,0.9368002868922628,0.39880212100951046,0.155625,0.297,0.42325,0.533,0.62675,0.001
1,2,0.271810264326632,0.2185412049293518,2693505.25,1252.6556396484375,1641.1901931220525,0.7805978655815125,0.887479533604424,0.9521378863874458,0.3652568706573646,0.1908125,0.368625,0.526625,0.6538125,0.7501875,0.001
1,3,0.20542032085359097,0.19587604701519012,2415019.0,1161.4925537109375,1554.0331399297763,0.8032822012901306,0.8969586578155703,0.954679651991156,0.39121441258525946,0.2199375,0.4148125,0.5663125,0.68675,0.7778125,0.001
1,4,0.1956332717090845,0.19102880358695984,2355673.0,1154.27001953125,1534.8201849076654,0.8081163167953491,0.8991479452211432,0.9552399603819537,0.3875325744226435,0.2195,0.412,0.567625,0.689375,0.7789375,0.001
1,5,0.19300570944324136,0.19058404117822647,2350401.0,1157.4715576171875,1533.1017578751907,0.808545708656311,0.9001042670142563,0.955290074957466,0.38207705682433174,0.2168125,0.4054375,0.565625,0.6864375,0.778875,0.001
1,6,0.19261055625975132,0.20796263590455055,2564697.0,1230.42724609375,1601.467139843962,0.7910900115966797,0.9002092067641705,0.9532963318235697,0.3425016379725291,0.1956875,0.37275,0.528125,0.657625,0.7535625,0.001
1,7,0.1953156776726246,0.19297480583190918,2379784.0,1149.9993896484375,1542.654854463564,0.80615234375,0.9011094298832956,0.9550114775126478,0.4103652068791752,0.222,0.42375,0.573625,0.692625,0.7820625,0.001
1,8,0.19021830335259438,0.18679684400558472,2303733.25,1139.9722900390625,1517.8054058409464,0.8123471140861511,0.9013084222937391,0.9557361632548423,0.39694871342905375,0.2211875,0.4190625,0.575125,0.6944375,0.784625,0.001
1,9,0.18911486072465777,0.18753698468208313,2313035.25,1147.404541015625,1520.8666115080573,0.8115894198417664,0.9017474454379899,0.9556468891572729,0.39010329268331245,0.220625,0.4099375,0.569375,0.690375,0.7825,0.001
1,10,0.1880994620732963,0.18870804086327553,2327345.75,1153.302001953125,1525.5640760059866,0.810423731803894,0.9018499799632471,0.9555098967596624,0.3830816410287417,0.2174375,0.407,0.5655,0.687625,0.7798125,0.001
1,11,0.18733332119882107,0.18537889793515205,2286355.25,1136.0225830078125,1512.0698561905135,0.8137626647949219,0.9021825097445634,0.9559034293828937,0.4020879063043945,0.2211875,0.4174375,0.575375,0.6978125,0.7861875,0.001
1,12,0.1866041924804449,0.1893261894583702,2334803.5,1139.0595703125,1528.0063808767293,0.8098162412643433,0.9023308908295646,0.9554386716976982,0.41700721278721475,0.2259375,0.42225,0.579375,0.696625,0.7855,0.001
1,13,0.19020837172865868,0.1864660307765007,2299840.25,1143.853515625,1516.5224198804315,0.8126642107963562,0.9024898792214429,0.9557735790400833,0.3899182843872147,0.22,0.4134375,0.56975,0.69375,0.7838125,0.001
1,14,0.1874715406447649,0.1843666024506092,2273843.25,1130.05712890625,1507.926805252828,0.8147818446159363,0.9027451238555335,0.9560242533894672,0.40919871352722265,0.2255,0.423375,0.5789375,0.7004375,0.78825,0.001
1,15,0.1861626016907394,0.1853790543973446,2286106.0,1130.1270751953125,1511.9874338102152,0.8137829303741455,0.9027865391195793,0.9559058330709894,0.4113810711335581,0.22475,0.42275,0.5795,0.7006875,0.7876875,0.001
1,16,0.1855256431736052,0.18591810017824173,2293011.0,1142.962890625,1514.2691306369552,0.8132205009460449,0.9027846985354521,0.9558392918296339,0.39418323944200706,0.218625,0.4130625,0.5700625,0.6945,0.783375,0.001
1,17,0.1861798455938697,0.1837168000638485,2265856.5,1130.2950439453125,1505.2762204990818,0.8154324293136597,0.9030260080281273,0.956101552528321,0.4053302965722308,0.2239375,0.4225,0.57825,0.6981875,0.7866875,0.001
1,18,0.18497449811547995,0.18468592688441277,2277614.5,1136.7357177734375,1509.1767623442922,0.8144746422767639,0.9030973705035896,0.955987800826825,0.39479921269903784,0.2204375,0.415375,0.5741875,0.696875,0.786375,0.001
1,19,0.18505539279431105,0.1895950324833393,2338296.25,1160.3525390625,1529.1488645648599,0.8095317482948303,0.9030396115736261,0.9554053533874189,0.37981315344136124,0.2151875,0.4043125,0.5605625,0.6843125,0.777125,0.001
1,20,0.18675477523356676,0.1866263560950756,2301473.25,1131.4271240234375,1517.0607271958495,0.8125312328338623,0.9032685129072182,0.9557578803562885,0.4236629196663427,0.2246875,0.42625,0.5829375,0.6989375,0.7870625,0.001
1,21,0.18584035616368055,0.18604055419564247,2294279.75,1130.177734375,1514.688004177758,0.8131171464920044,0.9032234223976473,0.9558270761991219,0.42019088246863584,0.226375,0.424875,0.581375,0.6998125,0.78725,0.001
1,22,0.18451731326058507,0.1835884489119053,2264140.0,1127.8330078125,1504.7059513406598,0.815572202205658,0.903294180114392,0.9561181833169794,0.41376190330096707,0.226125,0.422,0.5801875,0.70075,0.78775,0.001
1,23,0.18486962420865893,0.1839878223836422,2268970.0,1132.9830322265625,1506.3100610432102,0.8151788115501404,0.903365660990448,0.9560714025836115,0.3948803156403402,0.224125,0.418625,0.5761875,0.698375,0.787375,0.001
1,24,0.18446876341477036,0.18744172528386116,2311628.5,1134.8267822265625,1520.4040581371783,0.8117039799690247,0.903313458928092,0.9556603786249055,0.4250520103735981,0.22675,0.4235625,0.578875,0.699,0.78575,0.001
1,25,0.184284757822752,0.18408255651593208,2270175.25,1127.0274658203125,1506.7100749646563,0.8150806427001953,0.9034018133985688,0.9560597369571441,0.412891743132813,0.2264375,0.4230625,0.583,0.69925,0.787875,0.001
1,26,0.1838254351168871,0.18481512740254402,2278993.25,1127.425537109375,1509.633482008133,0.8143623471260071,0.9032387055933441,0.9559744814878895,0.413020019531851,0.22625,0.4235,0.5821875,0.70025,0.78775,0.001
1,27,0.18468170706182718,0.1847381740808487,2278244.0,1128.1123046875,1509.3853053478426,0.8144233226776123,0.9034409536211756,0.9559817190765374,0.4183868177604601,0.226875,0.4225625,0.582625,0.699625,0.7889375,0.001
1,28,0.18358807731419802,0.18482377007603645,2279463.0,1138.9827880859375,1509.7890581137485,0.8143240809440613,0.9034516377967389,0.9559699444139577,0.39258232305779434,0.223125,0.4139375,0.571375,0.69325,0.7833125,0.0005
1,29,0.18303673155605793,0.18316864967346191,2258982.5,1126.3050537109375,1502.9911842722165,0.8159923553466797,0.9035015123120522,0.9561681911567732,0.410599633678477,0.2258125,0.4236875,0.5810625,0.7015625,0.7885,0.0005
1,30,0.18233049288392067,0.18309199064970016,2257993.75,1126.0477294921875,1502.6622208600309,0.8160728812217712,0.9035117627550263,0.956177784733602,0.4113569642447942,0.2269375,0.423625,0.5816875,0.700625,0.789125,0.0005
