epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,0.8839002568274736,0.48587578162550926,21031508.0,3434.099609375,4586.0122110609345,0.5158077478408813,0.7833945177147463,0.9317938955466903,0.22062948699787482,0.13828125,0.27171875,0.39353125,0.50425,0.59646875,0.001
2,0.32326152827590704,0.26019367948174477,11269519.0,2565.791748046875,3357.010425959383,0.7405505180358887,0.860747308461955,0.9500723955310042,0.20682481289850277,0.17975,0.34934375,0.49134375,0.61084375,0.7074375,0.001
3,0.2513058069162071,0.24188013561069965,10479494.0,2467.3779296875,3237.2046583433676,0.75873863697052,0.8710712258988987,0.9518542234730272,0.1963035638449084,0.18915625,0.36425,0.51015625,0.62775,0.72190625,0.001
4,0.24031832162290812,0.2429734766483307,10526874.0,2468.19970703125,3244.514447494417,0.7576478719711304,0.8732147121180055,0.9517455076171981,0.20618107088211673,0.1911875,0.3666875,0.510375,0.6305625,0.72471875,0.001
5,0.23775008087977767,0.237172182649374,10278028.0,2448.716064453125,3205.936368676085,0.7633768320083618,0.8746393821153938,0.9523192654600457,0.19070071750832152,0.18878125,0.36621875,0.5125,0.6298125,0.7261875,0.001
6,0.2349786446429789,0.2356323041021824,10210964.0,2432.927490234375,3195.4599043017265,0.7649208307266235,0.8752788375810755,0.9524750781335697,0.20447120869898072,0.1928125,0.372,0.5150625,0.6340625,0.72953125,0.001
7,0.23398025846108794,0.23659913055598736,10254304.0,2446.281982421875,3202.2342200407516,0.7639230489730835,0.8757783398942658,0.9523743261805371,0.1904659838966643,0.1901875,0.36559375,0.5123125,0.63125,0.7269375,0.001
8,0.23287568148225546,0.23302449099719524,10098620.0,2420.491455078125,3177.832594709797,0.7675071954727173,0.8762580877205585,0.9527372427471654,0.20882778632202456,0.1935625,0.373625,0.5180625,0.63571875,0.73128125,0.001
9,0.23118400666862726,0.2391988653689623,10365222.0,2444.70458984375,3219.506483919546,0.7613694667816162,0.8763517189156889,0.9521174420336914,0.21816619480506647,0.1946875,0.37090625,0.5159375,0.63209375,0.72734375,0.001
10,0.23229862051084638,0.23355476185679436,10122467.0,2428.02587890625,3181.5824678923536,0.7669582366943359,0.8766810483888283,0.9526814722367076,0.20085677354499057,0.190875,0.37046875,0.5161875,0.63421875,0.72953125,0.001
11,0.2300191894173622,0.2316835056990385,10041571.0,2417.337890625,3168.8437954560018,0.7688206434249878,0.877145108513977,0.9528709299142722,0.2039329265861613,0.19271875,0.37284375,0.51746875,0.637125,0.73153125,0.001
12,0.22961491020396352,0.23156289011240005,10036209.0,2416.19677734375,3167.997632574873,0.7689440846443176,0.877272032395772,0.9528835145894101,0.2049594139895234,0.19234375,0.3735,0.51778125,0.63746875,0.7315,0.001
13,0.2309267884120345,0.23194814659655094,10052270.0,2412.2578125,3170.5315011839893,0.7685742974281311,0.8774604779571983,0.9528458292760986,0.21819892702185878,0.1956875,0.37365625,0.5198125,0.63878125,0.73290625,0.001
14,0.22969264024868608,0.2327753435820341,10089487.0,2424.541259765625,3176.3952839657723,0.7677174806594849,0.8774205167543855,0.9527586193511138,0.2021931497837982,0.1918125,0.37140625,0.5159375,0.63565625,0.7306875,0.001
15,0.22881649155169725,0.23107245564460754,10014983.0,2413.157470703125,3164.645793765868,0.7694327235221863,0.8776234260841981,0.9529333652782868,0.21181118820342643,0.1945625,0.372125,0.5178125,0.63853125,0.7343125,0.001
16,0.2293597897514701,0.22998175024986267,9967694.0,2404.03564453125,3157.1655008884154,0.7705214023590088,0.8778226998335239,0.9530446169745012,0.21543332834595613,0.19575,0.37459375,0.52015625,0.6401875,0.73409375,0.001
17,0.22732376540079713,0.22990031354129314,9964458.0,2406.0419921875,3156.6529742751263,0.770595908164978,0.8780103728758807,0.9530522395978419,0.21135211153624262,0.193125,0.37584375,0.518,0.6393125,0.733625,0.001
18,0.2264164462685585,0.22960155084729195,9951594.0,2402.54150390625,3154.614714985017,0.7708920836448669,0.8780335969392425,0.9530825538926249,0.21288867830532796,0.19571875,0.3759375,0.520125,0.6405,0.7344375,0.001
19,0.2278593177907169,0.229720339179039,9957212.0,2405.964111328125,3155.505030894421,0.7707627415657043,0.8781413044965356,0.9530693125454329,0.21267136385833543,0.19378125,0.37453125,0.51896875,0.63996875,0.7345,0.001
20,0.22676098672673106,0.22926026955246925,9936695.0,2401.694091796875,3152.2523693384705,0.7712351083755493,0.8782199560284699,0.9531176882068193,0.2144975625811627,0.19590625,0.3748125,0.52003125,0.6409375,0.7348125,0.001
21,0.2272266549989581,0.22922268323600292,9935129.0,2401.344970703125,3152.003965733546,0.7712711691856384,0.8782547871674545,0.9531213826239827,0.21778612512157416,0.1950625,0.37553125,0.5194375,0.64159375,0.73553125,0.001
22,0.22600260330364108,0.23293621838092804,10095562.0,2414.12548828125,3177.351412733568,0.7675776481628418,0.8782826539521306,0.9527443991930319,0.23079224398375547,0.199,0.372625,0.5209375,0.63946875,0.73278125,0.001
23,0.226026208139956,0.23214621283113956,10062625.0,2420.7080078125,3172.1640878113476,0.7683359384536743,0.8781267884969128,0.9528215484044154,0.20167564252164563,0.192125,0.371125,0.51825,0.63578125,0.73221875,0.001
24,0.22588279005140066,0.23033222183585167,9983679.0,2411.259033203125,3159.6960296838683,0.7701534032821655,0.8784281313281106,0.9530069813330329,0.21008668578213427,0.19153125,0.37328125,0.5185,0.63865625,0.7335625,0.001
