fold,epoch,train_loss,train_acc,train_auc,train_prec0,train_rec0,train_prec1,train_rec1,val_loss,val_acc,val_auc,val_prec0,val_rec0,val_prec1,val_rec1
1,1,0.7068396652898481,0.523125,0.5194084581092231,0.40522875816993464,0.016376122556788168,0.5254237288135594,0.978405315614618,0.6825910210609436,0.555,0.5850754124911428,0.0,0.0,0.555,1.0
1,2,0.698051260363671,0.528,0.6061029744887303,0.9166666666666666,0.0029054410987849975,0.5274161241862794,0.9997626957759849,0.677109956741333,0.557,0.6854539933191619,1.0,0.0044943820224719105,0.5561122244488977,1.0
1,3,0.6904538542993607,0.535625,0.6796313999745772,0.7795275590551181,0.026148969889064975,0.5316905880858631,0.9933554817275747,0.6696059703826904,0.58,0.7454276748658771,0.9629629629629629,0.058426966292134834,0.5693730729701952,0.9981981981981982
1,4,0.6809206085820352,0.581625,0.7535646403919619,0.8557536466774717,0.13946117274167988,0.5587159691182446,0.9788799240626483,0.6583292484283447,0.666,0.7830752100415022,0.8675496688741722,0.2943820224719101,0.6301531213191991,0.963963963963964
1,5,0.6683095405178685,0.654,0.7927883459431759,0.8764792899408284,0.31299524564183834,0.608754512635379,0.9603701945894637,0.6434562802314758,0.72,0.8355623038769107,0.8873239436619719,0.4247191011235955,0.6747141041931385,0.9567567567567568
1,6,0.652628815943195,0.70925,0.8214413893667148,0.8664658634538153,0.45589012150026414,0.6571238348868176,0.9368770764119602,0.6267188787460327,0.781,0.8510335054155279,0.8766666666666667,0.5910112359550562,0.74,0.9333333333333333
1,7,0.6366535079094672,0.741375,0.8314304493035191,0.8424411647387315,0.5578446909667195,0.6952484980884762,0.906264831514001,0.6086010336875916,0.79,0.8619657860107298,0.8683385579937304,0.6224719101123596,0.7533039647577092,0.9243243243243243
1,8,0.6186119692940866,0.765,0.8417763430880036,0.8403571428571428,0.621500264131009,0.724423076923077,0.8939250118652112,0.593021810054779,0.765,0.8332786719303573,0.8162650602409639,0.6089887640449438,0.7395209580838323,0.8900900900900901
1,9,0.5999157313377627,0.774625,0.8460668109797267,0.8408387762117566,0.6460644479661912,0.7367904144568846,0.8901281442809682,0.5695449709892273,0.832,0.8761737017916793,0.8560411311053985,0.748314606741573,0.8166939443535188,0.8990990990990991
1,10,0.5811612115752313,0.79325,0.8580199613844727,0.8352201257861636,0.7015319598520866,0.7655601659751037,0.8756525866160417,0.5510591268539429,0.82,0.878489725680737,0.8271604938271605,0.7528089887640449,0.8151260504201681,0.8738738738738738
1,11,0.5647192626230179,0.79475,0.8589056213647513,0.8252427184466019,0.7184363444268357,0.7733843537414966,0.863312766967252,0.5338525176048279,0.819,0.8810891790667073,0.8055555555555556,0.7820224719101123,0.829225352112676,0.8486486486486486
