fold,epoch,train_loss,train_acc,train_auc,train_prec0,train_rec0,train_prec1,train_rec1,val_loss,val_acc,val_auc,val_prec0,val_rec0,val_prec1,val_rec1
1,1,0.6993102479365564,0.555125,0.561756136501702,0.5489857574449719,0.3359746434231379,0.5576280133732183,0.7520170859041291,0.6821639537811279,0.585,0.6082518473529709,0.578125,0.24943820224719102,0.5866336633663366,0.8540540540540541
1,2,0.6927967465692951,0.575125,0.633672510392872,0.6632911392405063,0.2076069730586371,0.5597945707997065,0.9053156146179402,0.6753242015838623,0.614,0.6645956068427978,0.7153284671532847,0.2202247191011236,0.5979142526071842,0.9297297297297298
1,3,0.6865236240048562,0.60275,0.685016594999036,0.7363919129082426,0.25013206550449024,0.577152219243372,0.9195538680588514,0.6672785878181458,0.63,0.7087235550156897,0.7551020408163265,0.24943820224719102,0.608440797186401,0.9351351351351351
1,4,0.6780335653212762,0.625,0.7215922210848,0.7827338129496403,0.2873745377707343,0.5918305597579425,0.9283341243474134,0.6565051674842834,0.654,0.7621986030974794,0.8,0.2966292134831461,0.6251497005988024,0.9405405405405406
1,5,0.6667304317797383,0.650375,0.7629430775737855,0.8175979447655748,0.3362387744321183,0.6099643023436288,0.9326056003796868,0.6416439414024353,0.677,0.7943496305294058,0.8465909090909091,0.3348314606741573,0.6407766990291263,0.9513513513513514
1,6,0.6497266321412979,0.679125,0.7980343613507762,0.8480868075385494,0.39223454833597465,0.6317810849735958,0.9368770764119602,0.6228574514389038,0.733,0.817896548233627,0.8396946564885496,0.4943820224719101,0.6951219512195121,0.9243243243243243
1,7,0.6295164986964195,0.721875,0.8151084504121923,0.830300465509945,0.5182250396196514,0.6764236295902075,0.9048410061699098,0.6009117364883423,0.755,0.8387488612207713,0.8571428571428571,0.5393258426966292,0.7152777777777778,0.9279279279279279
1,8,0.6073570001509881,0.747,0.8373314018048158,0.8512759170653907,0.56391970417327,0.6993809176984706,0.9114855244423351,0.5755797624588013,0.783,0.8577224415426664,0.8475609756097561,0.6247191011235955,0.7514880952380952,0.9099099099099099
1,9,0.5852937592614081,0.7735,0.8498068596841308,0.8417590027700831,0.6421024828314844,0.7349374021909233,0.8915519696250593,0.5542852878570557,0.791,0.8653588419880555,0.8371428571428572,0.6584269662921348,0.7661538461538462,0.8972972972972973
1,10,0.565332559808608,0.786625,0.8564954729173576,0.8334937439846006,0.6862123613312203,0.7567069424534097,0.8768391077361177,0.5346388816833496,0.798,0.8729749974693795,0.8328767123287671,0.6831460674157304,0.7779527559055118,0.8900900900900901
1,11,0.548211308736955,0.793625,0.8602306326282402,0.8353754319824065,0.702324352879028,0.7660369524600373,0.8756525866160417,0.5173544883728027,0.809,0.8789148699261059,0.8239795918367347,0.7258426966292135,0.7993421052631579,0.8756756756756757
1,12,0.5341068265899536,0.79875,0.8634198860689006,0.8309002433090025,0.7216059165346012,0.7763157894736842,0.8680588514475558,0.5032128691673279,0.812,0.8799433141006175,0.8236775818639799,0.7348314606741573,0.8043117744610282,0.8738738738738738
1,13,0.5229685768004386,0.80175,0.864539152188351,0.8260225251926496,0.7361331220285261,0.7840466926070039,0.860702420503085,0.490628719329834,0.823,0.8843081283530722,0.8175355450236966,0.7752808988764045,0.8269896193771626,0.8612612612612612
1,14,0.5112988703673885,0.8055,0.8680448112610318,0.8292971057294743,0.7416798732171157,0.788036410923277,0.8628381585192216,0.48067623376846313,0.819,0.8857374228160745,0.8069767441860465,0.7797752808988764,0.8280701754385965,0.8504504504504504
1,15,0.5034665455741267,0.810625,0.8686406416766389,0.8212164073550212,0.7667723190702589,0.8022396416573349,0.8500237304224015,0.4721049964427948,0.815,0.8850207510881668,0.8140096618357487,0.7573033707865169,0.8156996587030717,0.8612612612612612
1,16,0.49554092461063015,0.807375,0.8699472565350173,0.8269734925720944,0.7498679344955098,0.7926428727830085,0.8590412909349786,0.4644961655139923,0.823,0.8879117319566757,0.8087557603686636,0.7887640449438202,0.833922261484099,0.8504504504504504
1,17,0.49061323365857523,0.809,0.8711429915274995,0.8200113378684807,0.7641310089804543,0.8003130590339893,0.8493118177503559,0.45911404490470886,0.823,0.8853730134629012,0.8145539906103286,0.7797752808988764,0.8292682926829268,0.8576576576576577
1,18,0.4857953964702545,0.809375,0.8709187246195425,0.8148148148148148,0.7728473322768094,0.8049444318439556,0.8421926910299004,0.45301347970962524,0.823,0.8893491244053042,0.8087557603686636,0.7887640449438202,0.833922261484099,0.8504504504504504
1,19,0.4817899965470837,0.807875,0.8702330746178248,0.8193694973019029,0.7620179609086106,0.7988390265684304,0.8490745135263408,0.4485011696815491,0.824,0.8899240813847555,0.8049886621315193,0.797752808988764,0.8389982110912343,0.8450450450450451
1,20,0.47797220945358276,0.811625,0.8727423505428412,0.8190982917950154,0.7725832012678289,0.8055994581169564,0.8467014712861889,0.4475903809070587,0.81,0.884085433748355,0.8,0.7640449438202247,0.8173913043478261,0.8468468468468469
1,21,0.4738855765711877,0.813875,0.8737241607290467,0.8200055725828922,0.777337559429477,0.808886873724779,0.8467014712861889,0.4413209855556488,0.824,0.8884502480008097,0.8135198135198135,0.7842696629213484,0.8318739054290718,0.8558558558558559
1,22,0.4714387006336643,0.811625,0.8727753825888147,0.821076359537898,0.7696777601690439,0.8040889687710627,0.8493118177503559,0.4380478262901306,0.823,0.8896082599453385,0.8087557603686636,0.7887640449438202,0.833922261484099,0.8504504504504504
1,23,0.46777613653290656,0.811625,0.8743459717576634,0.8201742062377072,0.7709984152139461,0.8047736996172034,0.84812529663028,0.4347984790802002,0.821,0.8923413300941391,0.7942477876106194,0.8067415730337079,0.843065693430657,0.8324324324324325
1,24,0.46572022668776974,0.81075,0.8748364380949372,0.8160823594880356,0.7746962493396725,0.8064003631411711,0.8431419079259611,0.4316966235637665,0.826,0.8922522522522524,0.8058690744920993,0.802247191011236,0.8420107719928187,0.8450450450450451
1,25,0.46422302819067435,0.809125,0.8744529028210997,0.8126210905065043,0.7754886423666139,0.806245726008662,0.8393450403417181,0.42910686135292053,0.825,0.8932280595201944,0.8026905829596412,0.8044943820224719,0.8429602888086642,0.8414414414414414
1,26,0.46166490979733005,0.810875,0.8756506435545139,0.8150817854172443,0.7765451664025357,0.8074208968814023,0.84171808258187,0.42763376235961914,0.822,0.8920538516044135,0.8027210884353742,0.7955056179775281,0.8372093023255814,0.8432432432432433
1,27,0.46107579383157915,0.81,0.8758695200337164,0.8171892497200448,0.7709984152139461,0.80420054200542,0.8450403417180826,0.4251565933227539,0.823,0.8940702500253063,0.7964601769911505,0.8089887640449438,0.8448905109489051,0.8342342342342343
1,28,0.45852298938458963,0.808625,0.875711160519196,0.8086504243087873,0.780243000528262,0.8086036346905913,0.8341243474133839,0.423364520072937,0.825,0.8941795728312584,0.8,0.8089887640449438,0.8454545454545455,0.8378378378378378
1,29,0.45741921999762136,0.81125,0.8764678576254885,0.8182326621923938,0.7728473322768094,0.8056057866184448,0.8457522543901281,0.4224988520145416,0.819,0.8925235347707258,0.8013698630136986,0.7887640449438202,0.8327402135231317,0.8432432432432433
1,30,0.4546217716509296,0.81025,0.8768617350010067,0.8146503884572697,0.7754886423666139,0.8066424021838035,0.8414807783578547,0.4199694097042084,0.831,0.8944022674359754,0.8108108108108109,0.8089887640449438,0.8471223021582733,0.8486486486486486
1,31,0.4545249145838522,0.810625,0.8772555496971205,0.8162071846282373,0.7741679873217115,0.8060784758448628,0.8433792121499762,0.41916200518608093,0.817,0.8946533049903836,0.7872807017543859,0.8067415730337079,0.8419117647058824,0.8252252252252252
1,32,0.4528998420123131,0.812125,0.8776642194120121,0.8136850783182193,0.7820919175911252,0.8108232056867691,0.8391077361177028,0.41699400544166565,0.825,0.8941228869318756,0.8054298642533937,0.8,0.8405017921146953,0.8450450450450451
1,33,0.4518481483382563,0.8105,0.8775414931387364,0.8170391061452514,0.7725832012678289,0.8052036199095023,0.8445657332700522,0.41612982749938965,0.823,0.8956129162870737,0.7964601769911505,0.8089887640449438,0.8448905109489051,0.8342342342342343
1,34,0.4498333421445662,0.813,0.8788223154223176,0.8177025527192009,0.7783940834653988,0.8091446769790719,0.8440911248220219,0.4141451418399811,0.826,0.8954347606032999,0.8044943820224719,0.8044943820224719,0.8432432432432433,0.8432432432432433
1,35,0.4489249385172321,0.812,0.8785896808139095,0.8187150837988827,0.7741679873217115,0.8065610859728507,0.8459895586141434,0.413923054933548,0.828,0.8959449336977428,0.7986870897155361,0.8202247191011236,0.852670349907919,0.8342342342342343
1,36,0.4477878948373179,0.81375,0.8795667273654016,0.816079295154185,0.7828843106180665,0.8118131868131868,0.8414807783578547,0.41258978843688965,0.831,0.8955359854236259,0.8094170403587444,0.8112359550561797,0.8483754512635379,0.8468468468468469
1,37,0.4480715374792776,0.811625,0.8794429982216599,0.8176749372734876,0.7746962493396725,0.8067074552458645,0.8448030374940674,0.4112153947353363,0.822,0.8961554813240207,0.7986577181208053,0.802247191011236,0.840867992766727,0.8378378378378378
1,38,0.44539400214149105,0.814125,0.8803222022233137,0.8179806362378976,0.7810353935552033,0.8109464082098061,0.8438538205980066,0.4113919138908386,0.822,0.8964308128353072,0.7947019867549668,0.8089887640449438,0.8446069469835467,0.8324324324324325
1,39,0.4447946601337002,0.812625,0.8803046519901588,0.8186124268598496,0.7760169043845747,0.807753343912945,0.845514950166113,0.4092358350753784,0.826,0.896309343050916,0.8044943820224719,0.8044943820224719,0.8432432432432433,0.8432432432432433
1,40,0.4434997400929851,0.812125,0.8808580484491735,0.8159424301134791,0.7786582144743793,0.8089810804650103,0.8421926910299004,0.4094128906726837,0.816,0.8967223403178459,0.7868131868131868,0.8044943820224719,0.8403669724770643,0.8252252252252252
1,41,0.44265247304593364,0.812625,0.8809373378953912,0.8182577233509603,0.7765451664025357,0.8080326752893124,0.8450403417180826,0.40861186385154724,0.818,0.896726389310659,0.787746170678337,0.8089887640449438,0.8434622467771639,0.8252252252252252
1,42,0.44162555231202033,0.812125,0.8816516637244953,0.8159424301134791,0.7786582144743793,0.8089810804650103,0.8421926910299004,0.4065532982349396,0.829,0.8972972972972972,0.8085585585585585,0.8067415730337079,0.8453237410071942,0.8468468468468469
1,43,0.4421922093437564,0.81725,0.8812806329917806,0.8233166388425153,0.7815636555731643,0.8123014071720381,0.8493118177503559,0.4062821567058563,0.825,0.8972649053547931,0.8040540540540541,0.802247191011236,0.841726618705036,0.8432432432432433
1,44,0.44024310140840467,0.813375,0.8818036926191993,0.816450455423682,0.7812995245641838,0.8108293351610693,0.8421926910299004,0.4058254361152649,0.826,0.8970624557141411,0.8044943820224719,0.8044943820224719,0.8432432432432433,0.8432432432432433
1,45,0.44148532325221646,0.81275,0.8811858617327446,0.8190184049079755,0.7757527733755943,0.8076574535568645,0.8459895586141434,0.4037376642227173,0.828,0.8981394878024092,0.8081264108352144,0.8044943820224719,0.8438061041292639,0.8468468468468469
1,46,0.4375917046300827,0.8155,0.8829474350459603,0.822986577181208,0.777337559429477,0.8094484629294756,0.8497864261983863,0.40334731340408325,0.828,0.8985646320477781,0.8067415730337079,0.8067415730337079,0.8450450450450451,0.8450450450450451
1,47,0.4385936067950341,0.813625,0.8829839457988627,0.8151606701455644,0.7839408346539883,0.8123422803395274,0.8402942572377788,0.40237337350845337,0.827,0.898763032695617,0.8076923076923077,0.802247191011236,0.8422939068100358,0.8468468468468469
1,48,0.43680212622688663,0.81475,0.8834205078485896,0.8178807947019867,0.7828843106180665,0.8121572212065814,0.8433792121499762,0.4019158184528351,0.826,0.89908695212066,0.8017817371937639,0.8089887640449438,0.8457350272232305,0.8396396396396396
1,49,0.4357788375308437,0.8145,0.884069866475319,0.8204342984409799,0.7783940834653988,0.8096642468239564,0.8469387755102041,0.40254101157188416,0.817,0.898661807875291,0.7872807017543859,0.8067415730337079,0.8419117647058824,0.8252252252252252
1,50,0.43568945652054203,0.814125,0.884019096157978,0.818156656518129,0.780771262546223,0.8108046501025757,0.8440911248220219,0.39987730979919434,0.829,0.8997266929851199,0.8085585585585585,0.8067415730337079,0.8453237410071942,0.8468468468468469
1,51,0.43467849444958473,0.81425,0.884634482547672,0.8185595567867036,0.7805071315372425,0.8107061503416857,0.8445657332700522,0.39930832386016846,0.83,0.8996740560785504,0.8160919540229885,0.797752808988764,0.8407079646017699,0.8558558558558559
1,52,0.4334867135170967,0.81525,0.8851151082184983,0.8214484679665738,0.7789223454833597,0.810204081632653,0.8478879924062648,0.3995819687843323,0.827,0.8999939265107805,0.8022222222222222,0.8112359550561797,0.8472727272727273,0.8396396396396396
1,53,0.4345047363350468,0.8155,0.8847228605074876,0.822265625,0.7783940834653988,0.8100090579710145,0.8488372093023255,0.3985406458377838,0.832,0.9002854539933192,0.8140589569160998,0.8067415730337079,0.8461538461538461,0.8522522522522522
1,54,0.43264036505453046,0.814625,0.8856773738131969,0.8157389635316699,0.7857897517168515,0.8136917068688261,0.840531561461794,0.39692506194114685,0.829,0.9005810304686709,0.8127853881278538,0.8,0.8416370106761566,0.8522522522522522
1,55,0.4319788549215563,0.81575,0.8858788567577549,0.8232662192393736,0.7776016904384575,0.8096745027124774,0.8500237304224015,0.39645007252693176,0.832,0.9007146472315012,0.8183908045977012,0.8,0.8424778761061947,0.8576576576576577
1,56,0.4299323852023771,0.8145,0.8863297410513241,0.8181315644002212,0.7818277865821447,0.8115015974440895,0.8438538205980066,0.3983832895755768,0.828,0.8991071970847252,0.8167053364269141,0.7910112359550562,0.836555360281195,0.8576576576576577
1,57,0.43009970986074014,0.81525,0.8862460953865201,0.8196675900277008,0.7815636555731643,0.8116173120728929,0.845514950166113,0.3954634964466095,0.831,0.9017066504706954,0.8094170403587444,0.8112359550561797,0.8483754512635379,0.8468468468468469
1,58,0.42911214453558766,0.816,0.8870823639963485,0.8222841225626741,0.7797147385103012,0.8108843537414966,0.8485999050783104,0.3954089283943176,0.826,0.9013827310456524,0.8017817371937639,0.8089887640449438,0.8457350272232305,0.8396396396396396
1,59,0.42893298499045834,0.816125,0.8872175634710451,0.8209037981702245,0.7820919175911252,0.8122012292283178,0.8467014712861889,0.3946193754673004,0.833,0.9012774572325134,0.8202764976958525,0.8,0.842756183745583,0.8594594594594595
1,60,0.4285757911782111,0.814375,0.8870730874445382,0.819672131147541,0.7791864764923402,0.8100431720063622,0.8459895586141434,0.3942493796348572,0.832,0.9017876303269562,0.8126410835214447,0.8089887640449438,0.8473967684021544,0.8504504504504504
1,61,0.42727231498687496,0.81775,0.8882952418058588,0.8258678611422172,0.7791864764923402,0.8112014453477868,0.8523967726625534,0.39292314648628235,0.834,0.902196578601073,0.8192219679633868,0.8044943820224719,0.8454706927175843,0.8576576576576577
1,62,0.42744414268001435,0.816375,0.8878678622888362,0.8194099807003032,0.7849973586899102,0.813857763549051,0.8445657332700522,0.3924570679664612,0.835,0.9021439416945035,0.8271028037383178,0.7955056179775281,0.8409090909090909,0.8666666666666667
1,63,0.4266208799615983,0.814,0.8886084821279708,0.8231158605174353,0.7731114632857897,0.8067056705670567,0.850735643094447,0.3919915556907654,0.834,0.9026541147889462,0.8177676537585421,0.8067415730337079,0.8467023172905526,0.8558558558558559
1,64,0.42648817454614946,0.81775,0.8878654177920753,0.8224376731301939,0.7842049656629688,0.8138952164009111,0.8478879924062648,0.3922884464263916,0.835,0.9025002530620508,0.819634703196347,0.8067415730337079,0.8469750889679716,0.8576576576576577
1,65,0.42631682128675524,0.81725,0.8884152415250552,0.8229571984435797,0.7820919175911252,0.8125851885506588,0.8488372093023255,0.39131829142570496,0.833,0.9021722846441947,0.8232558139534883,0.7955056179775281,0.8403508771929824,0.863063063063063
1,66,0.42386299035241526,0.816625,0.8892437378887721,0.8223519599666389,0.7812995245641838,0.8119464001816943,0.8483626008542952,0.3898169696331024,0.839,0.9035813341431319,0.8242009132420092,0.8112359550561797,0.8505338078291815,0.8612612612612612
1,67,0.4233405465079892,0.815125,0.889405325392605,0.8241078954762574,0.7746962493396725,0.8079261427606395,0.8514475557664927,0.39017581939697266,0.832,0.9029213483146068,0.8140589569160998,0.8067415730337079,0.8461538461538461,0.8522522522522522
1,68,0.422835472610689,0.818375,0.8899675283078994,0.8255651688529165,0.7812995245641838,0.8125424496264433,0.8516848599905078,0.3884132504463196,0.838,0.9039416945034923,0.8267898383371824,0.8044943820224719,0.8465608465608465,0.8648648648648649
1,69,0.42497563121780274,0.817875,0.8889674470753915,0.8270148834597023,0.7778658214474379,0.8105429150709619,0.8538205980066446,0.38886502385139465,0.838,0.9038121267334751,0.8237986270022883,0.8089887640449438,0.8490230905861457,0.8612612612612612
1,70,0.4215177153387377,0.8175,0.8905766780968828,0.825041922861934,0.7797147385103012,0.8113975576662144,0.8514475557664927,0.38868018984794617,0.832,0.9038404696831662,0.8112359550561797,0.8112359550561797,0.8486486486486486,0.8486486486486486
1,71,0.42107066608244376,0.818625,0.890426122168176,0.8262084381112043,0.7810353935552033,0.8124858629269396,0.8523967726625534,0.3879469335079193,0.836,0.9037513918412794,0.8229885057471265,0.8044943820224719,0.8460176991150442,0.8612612612612612
1,72,0.4200621968315494,0.818,0.890721843596835,0.8246934225195095,0.7815636555731643,0.8125566636446057,0.850735643094447,0.38707226514816284,0.84,0.9043303978135439,0.8246013667425968,0.8134831460674158,0.8520499108734403,0.8612612612612612
1,73,0.4196825724455618,0.818,0.8908508064708212,0.8261478163493841,0.7794506075013207,0.811427280939476,0.8526340768865686,0.38656285405158997,0.838,0.9044599655835611,0.8283062645011601,0.802247191011236,0.8453427065026362,0.8666666666666667
1,74,0.4186386470833132,0.817,0.890859362209484,0.8259404828747895,0.7770734284204965,0.8098242451554755,0.8528713811105838,0.38592368364334106,0.839,0.9046300232817087,0.8242009132420092,0.8112359550561797,0.8505338078291815,0.8612612612612612
1,75,0.41959915910997697,0.818875,0.8915148634178177,0.8263055012566323,0.7815636555731643,0.8128535867843404,0.8523967726625534,0.3856000304222107,0.837,0.9047231501164086,0.823394495412844,0.8067415730337079,0.8475177304964538,0.8612612612612612
1,76,0.4176404567495469,0.820375,0.8922882019059052,0.8316859644168314,0.7778658214474379,0.8113926889437093,0.8585666824869482,0.38694074749946594,0.831,0.9043587407632352,0.8094170403587444,0.8112359550561797,0.8483754512635379,0.8468468468468469
1,77,0.4181116372346878,0.81975,0.8921866612712237,0.8301408450704225,0.7783940834653988,0.8114606741573034,0.856905552918842,0.3877277076244354,0.827,0.9035408442150015,0.804932735426009,0.8067415730337079,0.8447653429602888,0.8432432432432433
1,78,0.4191376124658892,0.8135,0.8908024806502411,0.8166758696852567,0.7812995245641838,0.8108725445408862,0.8424299952539155,0.38567212224006653,0.831,0.9048608158720518,0.8108108108108109,0.8089887640449438,0.8471223021582733,0.8486486486486486
1,79,0.417366168191356,0.819375,0.8924206121471181,0.8296254576175726,0.7781299524564184,0.811193526635199,0.8564309444708116,0.3848104774951935,0.839,0.9050511185342646,0.8227272727272728,0.8134831460674158,0.8517857142857143,0.8594594594594595
1,80,0.41602540208447364,0.81975,0.8925526463119062,0.8270089285714286,0.7828843106180665,0.813858695652174,0.8528713811105838,0.3865892291069031,0.822,0.9042129770219658,0.7960088691796009,0.8067415730337079,0.843351548269581,0.8342342342342343
1,81,0.4164298051787961,0.8195,0.8925800058718065,0.8293025871766029,0.7789223454833597,0.8116561656165616,0.8559563360227812,0.3862992227077484,0.827,0.9040469683166311,0.804932735426009,0.8067415730337079,0.8447653429602888,0.8432432432432433
1,82,0.41587151202463335,0.820625,0.8928991693976083,0.8310335116868488,0.7794506075013207,0.8123173746909418,0.8576174655908875,0.38233232498168945,0.839,0.9059702399028241,0.8287037037037037,0.8044943820224719,0.846830985915493,0.8666666666666667
1,83,0.41450098204997277,0.8195,0.8931368183583461,0.8272778088317496,0.7818277865821447,0.8132066938037087,0.8533459895586142,0.38307103514671326,0.836,0.9057151533556027,0.81859410430839,0.8112359550561797,0.8497316636851521,0.8558558558558559
1,84,0.4143537273330073,0.82025,0.8937446205401411,0.827749860413177,0.783148441627047,0.8141693073789045,0.8535832937826293,0.38232898712158203,0.834,0.9057232513412289,0.8192219679633868,0.8044943820224719,0.8454706927175843,0.8576576576576577
1,85,0.4150906878132974,0.81825,0.8929371217768056,0.8288212069937958,0.7762810353935552,0.809833857207005,0.8559563360227812,0.3809072971343994,0.841,0.9060957586800283,0.8325581395348837,0.8044943820224719,0.8473684210526315,0.8702702702702703
1,86,0.4147531505553953,0.822375,0.8934817117795409,0.8313253012048193,0.783676703645008,0.8151658767772512,0.8571428571428571,0.38014695048332214,0.84,0.9065735398319668,0.8321678321678322,0.802247191011236,0.8458844133099825,0.8702702702702703
1,87,0.41192529230348524,0.822,0.8942604406963832,0.8304420817011752,0.7839408346539883,0.8151830094893809,0.8561936402467963,0.3797377645969391,0.839,0.9066950096163578,0.8302325581395349,0.802247191011236,0.8456140350877193,0.8684684684684685
1,88,0.4122184490965259,0.82225,0.8942036844959486,0.8320224719101124,0.7823560486001057,0.8144144144144144,0.8580920740389179,0.3797219395637512,0.837,0.9067759894726186,0.823394495412844,0.8067415730337079,0.8475177304964538,0.8612612612612612
1,89,0.4131553499929367,0.821875,0.8939208750245391,0.8339462517680339,0.7786582144743793,0.8123180291153416,0.860702420503085,0.3791106641292572,0.838,0.9069703411276444,0.825287356321839,0.8067415730337079,0.8477876106194691,0.863063063063063
1,90,0.41222039105430724,0.8205,0.8941892682329999,0.8313592780597857,0.7786582144743793,0.8118545127974854,0.8580920740389179,0.3829386234283447,0.837,0.9040834092519485,0.8373205741626795,0.7865168539325843,0.8367697594501718,0.8774774774774775
1,91,0.4125443552770922,0.8195,0.8940219769033917,0.8302312464749013,0.7776016904384575,0.8109564436461607,0.8571428571428571,0.37965765595436096,0.839,0.9059014070250025,0.8380952380952381,0.7910112359550562,0.8396551724137931,0.8774774774774775
1,92,0.4112029046781601,0.821625,0.8951269207789998,0.8284600389863548,0.7857897517168515,0.8160580630528464,0.8538205980066446,0.3788137435913086,0.84,0.9063710901913149,0.8368794326241135,0.7955056179775281,0.8422876949740035,0.8756756756756757
