fold,epoch,train_loss,train_acc,train_auc,train_prec0,train_rec0,train_prec1,train_rec1,val_loss,val_acc,val_auc,val_prec0,val_rec0,val_prec1,val_rec1
1,1,0.7010137006159751,0.532875,0.5468592165425489,0.5237173281703775,0.14289487585842578,0.5342328118271853,0.8832463217845278,0.68523770570755,0.563,0.551748152647029,0.5833333333333334,0.06292134831460675,0.5619747899159664,0.963963963963964
1,2,0.6985146605199383,0.539375,0.5672106236074204,0.5553121577217963,0.13391442155309033,0.5373218569211232,0.9036544850498339,0.6817988157272339,0.551,0.5963761514323312,0.47297297297297297,0.07865168539325842,0.5572354211663066,0.9297297297297298
1,3,0.697626733010815,0.543375,0.5753315552439972,0.6129032258064516,0.09535129424194401,0.5378491431655646,0.9458946369245372,0.6812628507614136,0.58,0.6069602186456119,0.7049180327868853,0.09662921348314607,0.5718849840255591,0.9675675675675676
1,4,0.6954970513620684,0.555375,0.6029313026209268,0.7078039927404719,0.10301109350237718,0.5440998791784132,0.9617940199335548,0.6789920926094055,0.604,0.6281607450146776,0.7474747474747475,0.1662921348314607,0.5882352941176471,0.954954954954955
1,5,0.6933274557513576,0.572125,0.6060892790389292,0.6529064869418703,0.20470153195985208,0.5580507852634669,0.9022306597057428,0.6752890348434448,0.616,0.6493612713837433,0.7747747747747747,0.19325842696629214,0.5961754780652418,0.954954954954955
1,6,0.6909098529046581,0.58425,0.6186019371445921,0.6842948717948718,0.22556788166930797,0.5657582938388626,0.9065021357380162,0.6729524731636047,0.622,0.6512116610993016,0.7055214723926381,0.25842696629213485,0.6057347670250897,0.9135135135135135
1,7,0.6880239998140643,0.5935,0.6259481826858927,0.678714859437751,0.26782884310618066,0.5739317553027974,0.88609397247271,0.6699492335319519,0.626,0.6473570199412897,0.6748768472906403,0.30786516853932583,0.6135508155583438,0.8810810810810811
1,8,0.6848054162917598,0.600875,0.6281003113662078,0.6644481419855796,0.31642894875858424,0.58237857027594,0.8564309444708116,0.6639244556427002,0.646,0.6669055572426359,0.6619217081850534,0.41797752808988764,0.6397774687065368,0.8288288288288288
1,9,0.6814716371797747,0.604875,0.6306963355865327,0.629399585921325,0.40147913365029053,0.5942703670546106,0.7876127195064072,0.661365807056427,0.634,0.657268954347606,0.6376306620209059,0.41123595505617977,0.6325385694249649,0.8126126126126126
1,10,0.6790082156658173,0.605625,0.6315974147002258,0.6306418219461698,0.4022715266772319,0.5948075201432408,0.7883246321784527,0.6565321087837219,0.638,0.6655531936430812,0.6566037735849056,0.39101123595505616,0.6312925170068027,0.836036036036036
1,11,0.6754612365076619,0.607875,0.6353711849240489,0.6335940716344175,0.40649762282091917,0.596661281637049,0.7887992406264831,0.6539364457130432,0.641,0.6680352262374734,0.6442953020134228,0.4314606741573034,0.6396011396011396,0.809009009009009
1,12,0.6739059205978147,0.608,0.6362711044687658,0.6279527559055118,0.4212889593238246,0.5987179487179487,0.7757475083056479,0.6511253714561462,0.639,0.6697277052333233,0.6135135135135135,0.5101123595505618,0.653968253968254,0.7423423423423423
1,13,0.6719051522593344,0.609125,0.6370273941589314,0.6258113783886979,0.4329107237189646,0.601003530942204,0.7674418604651163,0.6486250162124634,0.646,0.671748152647029,0.645367412140575,0.45393258426966293,0.6462882096069869,0.8
1,14,0.6694863650106615,0.61325,0.641423382827498,0.6342125678820791,0.4318541996830428,0.6032829214312062,0.7762221167536782,0.6480765342712402,0.642,0.6675817390424132,0.6355140186915887,0.4584269662921348,0.6450662739322534,0.7891891891891892
1,15,0.6693171406945875,0.609375,0.6393648031578385,0.6240150093808631,0.4392498679344955,0.6020618556701031,0.7622211675367822,0.649256706237793,0.624,0.6552404089482741,0.6138613861386139,0.41797752808988764,0.6284074605451937,0.7891891891891892
1,16,0.6669291036744271,0.610125,0.6447348611062012,0.6189796646450232,0.4582673005810882,0.6053492399461228,0.7465590887517798,0.6418322324752808,0.652,0.6758335863953842,0.6422287390029325,0.49213483146067416,0.6570561456752656,0.7801801801801802
1,17,0.6657671332359314,0.61,0.6435556107970037,0.6297739672642245,0.42683571051241415,0.6006624953993375,0.7745609871855719,0.6431072950363159,0.649,0.672387893511489,0.6450617283950617,0.4696629213483146,0.650887573964497,0.7927927927927928
