fold,epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,1,0.9748655389994383,0.759910449385643,32902980.0,4403.80517578125,5736.111923594239,0.21240520477294922,0.6391659474469112,0.9241482196841201,0.13464270777998677,0.097625,0.198125,0.2911875,0.3804375,0.4640625,0.001
1,2,0.5634660897776484,0.46122462302446365,19989878.0,3375.711669921875,4471.004137774869,0.5215046405792236,0.7232841650969913,0.9408774396024356,0.20586525215978424,0.137875,0.2685625,0.388,0.4896875,0.585125,0.001
1,3,0.4801035514101386,0.4465937837958336,19356398.0,3324.912841796875,4399.590662777618,0.5366681814193726,0.7326819325496544,0.9418217794774656,0.2235826691106522,0.140875,0.2688125,0.3910625,0.497875,0.5900625,0.001
1,4,0.47220322024077177,0.4459032118320465,19322310.0,3326.41650390625,4395.71495891169,0.5374841094017029,0.7342899361716606,0.9418730300531384,0.2244861531679931,0.1391875,0.2716875,0.3903125,0.497875,0.5891875,0.001
1,5,0.46974739618599415,0.44533461332321167,19297392.0,3330.889892578125,4392.87969332191,0.5380805730819702,0.7356448555495931,0.9419105223380725,0.22662510409194542,0.1375,0.2711875,0.3876875,0.49575,0.588625,0.001
1,6,0.46779660042375326,0.441179059445858,19119864.0,3297.1474609375,4372.626670549408,0.5423300266265869,0.7367876490604335,0.9421783392591045,0.2420177020174816,0.143375,0.2743125,0.394625,0.5035,0.595875,0.001
1,7,0.4665625663474202,0.4397588148713112,19057904.0,3301.8056640625,4365.5359350256185,0.5438132286071777,0.7376797153769497,0.9422721039764589,0.23370173885116227,0.1395,0.272125,0.3916875,0.5000625,0.595625,0.001
1,8,0.4664379898458719,0.44165247678756714,19142430.0,3294.22900390625,4375.206280851224,0.5417898893356323,0.7383319269928376,0.942144227645433,0.2167987187369728,0.14475,0.2751875,0.3940625,0.505625,0.599125,0.001
1,9,0.4638981902971864,0.4402260109782219,19079734.0,3291.4482421875,4368.035485203846,0.5432906150817871,0.7389042321191517,0.9422390510420787,0.2201917934156401,0.1425625,0.275,0.3945,0.507125,0.5978125,0.001
1,10,0.4635895015671849,0.437594398856163,18962300.0,3294.513916015625,4354.572309653383,0.5461016297340393,0.7391412286882687,0.9424170820581765,0.2275138718345711,0.141125,0.2736875,0.392375,0.5001875,0.5954375,0.001
1,11,0.46086240466684103,0.43833328783512115,18997310.0,3286.077880859375,4358.590368456297,0.5452636480331421,0.7403436434898296,0.9423639490444427,0.2111937356643256,0.1425625,0.2755625,0.394375,0.50575,0.5989375,0.001
1,12,0.4606061978265643,0.43835175037384033,18998044.0,3283.21240234375,4358.674569178112,0.5452460050582886,0.7405245940896851,0.9423628356117311,0.2245424930322726,0.1440625,0.27525,0.3955,0.506625,0.599,0.001
1,13,0.4589509479701519,0.43472661823034286,18837782.0,3285.62939453125,4340.251375208583,0.5490821599960327,0.7412245055418626,0.9426064556945166,0.2251611900919508,0.143625,0.2729375,0.3944375,0.50175,0.59575,0.001
1,14,0.45695690996944904,0.43794914335012436,18975566.0,3308.779296875,4356.0952698489045,0.5457841157913208,0.7413636304995123,0.9423969431132397,0.23667068988963505,0.1399375,0.2709375,0.3924375,0.4958125,0.5890625,0.001
1,15,0.4552517170086503,0.4334665313363075,18784436.0,3274.165771484375,4334.101521653594,0.5503591299057007,0.7422221812122468,0.9426877786092438,0.20757447407019042,0.1453125,0.276125,0.3940625,0.5035,0.598875,0.001
1,16,0.4551553353667259,0.43197112530469894,18718912.0,3276.642578125,4326.535796685381,0.5519275665283203,0.7431771367969734,0.9427878243747141,0.2112526439293569,0.1415,0.273625,0.3960625,0.502875,0.596375,0.001
1,17,0.45383558981120586,0.4353059381246567,18865862.0,3281.178466796875,4343.485006305421,0.5484100580215454,0.7429254869399109,0.9425636956021671,0.1946684934660362,0.1426875,0.27525,0.3936875,0.50375,0.5974375,0.001
1,18,0.4533226480707526,0.43118929117918015,18684324.0,3275.570556640625,4322.536755193644,0.5527555346488953,0.7436885196475319,0.9428407059120247,0.2217572389978526,0.1425,0.2753125,0.3959375,0.5025,0.596625,0.001
1,19,0.45236927550286055,0.44023871421813965,19072194.0,3328.159912109375,4367.172311690942,0.543471097946167,0.7436279637137618,0.942250465262817,0.22313302557677755,0.137375,0.2665,0.38575,0.4918125,0.5875,0.001
1,20,0.4528285590931773,0.437958687543869,18975052.0,3320.263427734375,4356.036271657985,0.5457963943481445,0.7439382259986854,0.9423977232789471,0.22014400489341399,0.1354375,0.269,0.3883125,0.4944375,0.5851875,0.001
1,21,0.453447550535202,0.42953380942344666,18613302.0,3267.7265625,4314.31361864202,0.554455578327179,0.7446373247987323,0.9429494449944431,0.2107754426315251,0.1445625,0.2753125,0.396125,0.5025625,0.597,0.001
1,22,0.44935666769742966,0.43267613649368286,18751930.0,3272.991943359375,4330.349870391537,0.5511372089385986,0.7446351616169509,0.9427373887687285,0.18971426958605844,0.1434375,0.2751875,0.3945625,0.504875,0.5968125,0.001
1,23,0.4527530362829566,0.42930081486701965,18603646.0,3266.1455078125,4313.194407860606,0.5546866655349731,0.7452647911295128,0.942964244937584,0.19919849550971505,0.142625,0.2751875,0.397625,0.50525,0.597625,0.001
1,24,0.44697599206119776,0.42962241917848587,18618672.0,3262.386474609375,4314.935920729298,0.5543270111083984,0.7453320158844868,0.9429412159497796,0.19393028337106855,0.1433125,0.277,0.396625,0.5061875,0.5993125,0.001
1,25,0.4462587274610996,0.428559847176075,18570582.0,3270.10009765625,4309.3598132437255,0.5554781556129456,0.7456217110721731,0.9430149519029213,0.20442635294580955,0.142125,0.275875,0.394625,0.5014375,0.596375,0.001
1,26,0.44738063775002956,0.42787879705429077,18541630.0,3268.560791015625,4305.999303297668,0.556171178817749,0.7460362660137345,0.9430593897844642,0.20308528784720456,0.142375,0.2748125,0.3939375,0.50225,0.5959375,0.001
1,27,0.44573625084012747,0.4277050644159317,18535092.0,3260.322265625,4305.240062993003,0.5563277006149292,0.7460041092580937,0.9430694296389097,0.195207423338935,0.14375,0.2766875,0.3975,0.50475,0.5986875,0.001
1,28,0.44423343148082495,0.4291943162679672,18600706.0,3264.08935546875,4312.853579707988,0.5547570586204529,0.7462383149270339,0.9429687518967408,0.1848372193048791,0.1434375,0.2770625,0.396375,0.50575,0.5995,0.001
1,29,0.447841071523726,0.4301663190126419,18639116.0,3284.97705078125,4317.304251497687,0.5538376569747925,0.7463886289626518,0.9429098982022266,0.1921460035199476,0.1415625,0.2701875,0.3920625,0.5,0.5929375,0.001
1,30,0.4478873210027814,0.42724868655204773,18513892.0,3265.473388671875,4302.777242665486,0.5568351745605469,0.7464658963227855,0.9431019968741605,0.19077189428673674,0.14325,0.2741875,0.3955625,0.5019375,0.5966875,0.001
1,31,0.4447405021637678,0.4292154014110565,18603426.0,3261.25390625,4313.1689046454,0.5546919703483582,0.7462521374812285,0.9429645821807032,0.18364656946451247,0.1421875,0.277875,0.397625,0.5060625,0.5989375,0.001
1,32,0.44495165161788464,0.42819567769765854,18556588.0,3266.660888671875,4307.735832197699,0.5558131337165833,0.7466157661955934,0.9430364267024337,0.1764870183724229,0.141,0.274125,0.393375,0.504125,0.5985625,0.001
1,33,0.44239757768809795,0.4264512434601784,18480114.0,3262.700439453125,4298.850311420485,0.5576436519622803,0.7467860360963562,0.943153924857798,0.17465944293589156,0.1410625,0.2755,0.394125,0.5035625,0.5973125,0.001
1,34,0.44325225334614515,0.4284788444638252,18571702.0,3261.842041015625,4309.489760980991,0.5554513335227966,0.7467504386204536,0.943013233532124,0.1766546378379107,0.1415,0.277625,0.398,0.5069375,0.59825,0.001
1,35,0.44406034518033266,0.42691053450107574,18502566.0,3256.658447265625,4301.46091461959,0.5571062564849854,0.7474043766614611,0.9431194034079051,0.1801086361972195,0.14225,0.276,0.3966875,0.50625,0.5980625,0.001
1,36,0.44305602833628654,0.4270837903022766,18509456.0,3259.907470703125,4302.261730764412,0.5569413304328918,0.7469464308279433,0.9431088137731317,0.1772166595923163,0.14325,0.278125,0.3959375,0.5044375,0.5994375,0.001
1,37,0.4413501899689436,0.42560625821352005,18445434.0,3256.361572265625,4294.814780639556,0.5584738254547119,0.7473620741267591,0.94320728891316,0.18207961173056428,0.1444375,0.277125,0.3973125,0.5025,0.59925,0.001
1,38,0.44209093134850264,0.4260100722312927,18463036.0,3257.158935546875,4296.863507257358,0.5580524802207947,0.7471934856992709,0.9431801974680468,0.18350393791733838,0.144875,0.278125,0.3976875,0.50475,0.5983125,0.001
1,39,0.4409806774929166,0.4266831576824188,18490466.0,3270.876953125,4300.054185705106,0.557395875453949,0.7473370852982252,0.9431380053623312,0.18707877988159494,0.14375,0.270875,0.3926875,0.5,0.5951875,0.001
1,40,0.4403599500656128,0.43064092099666595,18665352.0,3265.620849609375,4320.341653156611,0.553209662437439,0.7469419451655114,0.9428697329602591,0.1751593588245646,0.14175,0.2786875,0.398,0.5093125,0.59725,0.001
1,41,0.44283047411590815,0.42564068734645844,18446750.0,3259.466552734375,4294.967985910955,0.5584422945976257,0.7473157907192259,0.9432052629951263,0.18005556505231407,0.1439375,0.276875,0.3950625,0.5033125,0.59775,0.001
