fold,epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,1,0.7105956422165036,0.3123442828655243,3849238.0,1525.5469970703125,1961.9475018460612,0.6864564418792725,0.8481382131008502,0.9427836245739498,0.3250516526523811,0.151,0.298125,0.4319375,0.5533125,0.65775,0.001
1,2,0.23193413158878684,0.18655012547969818,2299554.75,1148.5072021484375,1516.4282871273538,0.8126874566078186,0.9020044489019693,0.9557763242383799,0.3975683547152227,0.2173125,0.407,0.5676875,0.68825,0.7800625,0.001
1,3,0.18694128142669797,0.17492283508181572,2156630.25,1109.44775390625,1468.546985969465,0.8243294954299927,0.9079337887661167,0.9571726890750332,0.4246788788601692,0.2280625,0.4250625,0.583875,0.70325,0.7918125,0.001
1,4,0.18151003262028098,0.17290155589580536,2131627.75,1100.2174072265625,1460.009503393728,0.826366126537323,0.9094651887631865,0.9574216681164127,0.4280988232371407,0.22875,0.4295,0.58925,0.708125,0.795375,0.001
1,5,0.17783754877746105,0.177444439381361,2187817.0,1123.1180419921875,1479.1271074522297,0.8217892050743103,0.9106609051324304,0.9568641404506476,0.3998850008754597,0.2218125,0.414125,0.5793125,0.69725,0.7884375,0.001
1,6,0.17606519907712936,0.16917108744382858,2085798.875,1088.704345703125,1444.2295091155006,0.8300991654396057,0.9116075274277655,0.9578818608973074,0.425043094057023,0.230625,0.4338125,0.5900625,0.7120625,0.8006875,0.001
1,7,0.17482143873348832,0.17092442512512207,2107462.0,1098.9298095703125,1451.7100261415844,0.8283345699310303,0.9119821509733451,0.9576637061963571,0.41048446574728986,0.229,0.4239375,0.58775,0.7075,0.798,0.001
1,8,0.17303542653098702,0.16651519015431404,2053104.125,1081.1639404296875,1432.8657037559383,0.8327623605728149,0.9125751250287654,0.9582132641347078,0.42136676992284194,0.2346875,0.4351875,0.593,0.7129375,0.8029375,0.001
1,9,0.1744148824363947,0.1682337000966072,2074225.875,1090.0377197265625,1440.2173013125484,0.8310418725013733,0.9128951774317994,0.957998869118845,0.41123772210031745,0.230875,0.42775,0.5921875,0.71325,0.8008125,0.001
1,10,0.17092021461576223,0.16540569812059402,2039558.375,1077.447021484375,1428.1310776675928,0.833865761756897,0.913193408878332,0.958351340277682,0.423936955824655,0.2361875,0.4385625,0.59475,0.714875,0.8044375,0.001
1,11,0.16997311217710376,0.16534797474741936,2038834.5,1078.8536376953125,1427.8776208064892,0.8339247107505798,0.9134850215938113,0.9583587318530965,0.41837187731320985,0.2326875,0.434125,0.5936875,0.71475,0.8049375,0.001
1,12,0.1714108744636178,0.17381830886006355,2143217.25,1110.4534912109375,1463.9731042611404,0.8254221081733704,0.9132251931192769,0.9573060774214245,0.3999797831263488,0.224,0.4215,0.5811875,0.70425,0.793375,0.001
1,13,0.1709669828414917,0.16544628143310547,2039940.375,1075.0670166015625,1428.264812631047,0.8338346481323242,0.9137541661479388,0.958347440158097,0.4267357967891832,0.23875,0.4396875,0.59675,0.7178125,0.80375,0.001
1,14,0.17130790743976831,0.17115403711795807,2110398.25,1102.715576171875,1452.7209814689124,0.8280954360961914,0.9138135173988511,0.9576342236543967,0.39821108518802006,0.2235625,0.4258125,0.5861875,0.7065625,0.7959375,0.001
1,15,0.17308806022629142,0.16390033438801765,2021041.375,1073.064208984375,1421.6333475970519,0.8353740572929382,0.9140899561014616,0.95854083391234,0.4182481379883483,0.2360625,0.4368125,0.596875,0.71625,0.8069375,0.001
1,16,0.16854049125686288,0.16380427405238152,2019919.375,1072.650390625,1421.2386762961385,0.8354654312133789,0.9141654691255038,0.9585523437316913,0.41913696221275487,0.2379375,0.4370625,0.598375,0.7153125,0.8069375,0.001
1,17,0.16975414380431175,0.16595061495900154,2046259.25,1082.5360107421875,1430.4751832870083,0.833319902420044,0.9142932882916163,0.958282979005511,0.40869591992401183,0.2308125,0.4316875,0.5934375,0.71275,0.80375,0.001
1,18,0.16907550441101193,0.16327988728880882,2013476.125,1069.3514404296875,1418.9700930604563,0.835990309715271,0.914331660143715,0.9586185025407196,0.4194804230404476,0.239625,0.4393125,0.59925,0.7183125,0.8078125,0.001
1,19,0.16853232961148024,0.16336344182491302,2014460.375,1070.8389892578125,1419.316869131062,0.8359101414680481,0.9144519290834707,0.9586083894924214,0.4179181839472959,0.2376875,0.4353125,0.59925,0.716625,0.808375,0.001
1,20,0.16789071494713426,0.16334496065974236,2014120.5,1068.7445068359375,1419.1971321842502,0.8359377980232239,0.9144782258444553,0.9586118813871305,0.4235754885521974,0.24025,0.4391875,0.596875,0.720125,0.8070625,0.001
1,21,0.16776666278019547,0.1638745218515396,2020804.5,1070.045166015625,1421.5500342935525,0.8353933691978455,0.9146078539812602,0.9585432635824747,0.42799679872618446,0.2400625,0.4413125,0.5965625,0.7179375,0.805875,0.001
1,22,0.16709274798631668,0.16267631947994232,2005929.125,1067.7606201171875,1416.3082732936357,0.8366050720214844,0.9146618537027603,0.9586961293268347,0.42184896558192253,0.2404375,0.4401875,0.5983125,0.718125,0.808,0.001
1,23,0.16890777135267854,0.16331704333424568,2013867.875,1068.204833984375,1419.1081266062852,0.8359583616256714,0.9146392605946353,0.9586144770613568,0.4243742539651303,0.24175,0.441,0.596625,0.7184375,0.806375,0.001
