fold,epoch,train_loss,val_loss,val_mse,val_mae,val_rmse,val_r2,val_corr,val_nrmse,val_mape_score,val_acc_like_0.1,val_acc_like_0.2,val_acc_like_0.3,val_acc_like_0.4,val_acc_like_0.5,lr
1,1,0.8831556793302298,0.5850100368261337,25312662.0,3850.065185546875,5031.169049038205,0.39409375190734863,0.6697573540877023,0.9334700691822317,0.23929373641839755,0.115375,0.2293125,0.333375,0.43775,0.5244375,0.001
1,2,0.3773166658356786,0.25754060596227646,11154719.0,2570.0107421875,3339.8681111684637,0.7329908013343811,0.8561830976800718,0.9558350768557486,0.2188886595554753,0.17425,0.33875,0.48125,0.59925,0.6935625,0.001
1,3,0.250285133253783,0.23244231566786766,10071826.0,2431.967529296875,3173.6140282019173,0.7589118480682373,0.8712355775449672,0.9580335465414473,0.22168915207296838,0.1843125,0.3596875,0.5054375,0.6220625,0.7200625,0.001
1,4,0.2376245455816388,0.2304001748561859,9980533.0,2422.617431640625,3159.1981577609213,0.7610971331596375,0.8747806545963068,0.9582241755689694,0.20593326645160623,0.18975,0.360375,0.5034375,0.622875,0.7201875,0.001
1,5,0.2326206350699067,0.22398699820041656,9705208.0,2381.988525390625,3115.3182822947642,0.7676875591278076,0.8764828604345608,0.9588044234299737,0.1896235770107526,0.193875,0.3693125,0.5149375,0.63025,0.729,0.001
1,6,0.2304060198366642,0.22650809213519096,9818352.0,2384.98193359375,3133.4249631992147,0.7649792432785034,0.8771842629504146,0.9585649887744949,0.17945092680926605,0.19125,0.3690625,0.5154375,0.6356875,0.7304375,0.001
1,7,0.23002154473215342,0.22078442573547363,9566046.0,2361.775390625,3092.9025202873754,0.7710186839103699,0.8783356216111923,0.9591008394480092,0.18241019906146883,0.198375,0.3704375,0.5208125,0.636375,0.732875,0.001
1,8,0.22723990166559815,0.23214242979884148,10065027.0,2407.798095703125,3172.5426711078294,0.7590746283531189,0.8780837226485689,0.9580477136888153,0.1738269561616485,0.1910625,0.3685625,0.515875,0.6319375,0.7280625,0.001
1,9,0.22937166364863515,0.21938110888004303,9505416.0,2353.681396484375,3083.0854675146456,0.7724699974060059,0.879457068575798,0.959230655766133,0.1812511246348664,0.1968125,0.371375,0.52075,0.64025,0.7354375,0.001
1,10,0.22533947648480535,0.22135338932275772,9589211.0,2367.22802734375,3096.645120125973,0.7704641819000244,0.8796968003753118,0.9590513489805028,0.1873526223758575,0.19475,0.3685,0.5169375,0.6365625,0.7315625,0.001
1,11,0.22485716501250863,0.21782535314559937,9438899.0,2341.52734375,3072.2791214341187,0.7740621566772461,0.8800552863829711,0.9593735540567931,0.17689554042141276,0.1983125,0.37375,0.522375,0.6421875,0.7394375,0.001
1,12,0.2245347429998219,0.21787452697753906,9440362.0,2344.1240234375,3072.517209064906,0.7740271091461182,0.8805355646489466,0.9593704056923772,0.18401065903418515,0.1956875,0.37375,0.523125,0.6415,0.7374375,0.001
1,13,0.22333800746127963,0.2174498327076435,9424904.0,2331.52001953125,3070.000651465729,0.7743971347808838,0.8803928594594259,0.9594036835252904,0.17674113640443398,0.2023125,0.3789375,0.5270625,0.6435625,0.740125,0.001
1,14,0.22242475068196654,0.2163565456867218,9376856.0,2327.087890625,3062.1652470106833,0.7755472660064697,0.8808483745521519,0.959507295411761,0.17785088424154386,0.20425,0.376875,0.527125,0.6433125,0.7399375,0.001
1,15,0.22212838055565953,0.21552760899066925,9340787.0,2322.5654296875,3056.2701124082605,0.776410698890686,0.8812080468989507,0.9595852500369064,0.17577433585668983,0.203375,0.3785,0.527875,0.645125,0.7415625,0.001
1,16,0.22163324430584908,0.21530938893556595,9331212.0,2324.02294921875,3054.703258910757,0.7766398787498474,0.8813471476633995,0.9596059694072504,0.17796906108648644,0.2019375,0.377875,0.527,0.6459375,0.741625,0.001
