epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,train_prec0,val_prec0,train_prec1,val_prec1,train_rec0,val_rec0,train_rec1,val_rec1
1,0.7065913984852452,0.678078830242157,0.528,0.5425,0.5456659318588004,0.633947270448431,0.45081967213114754,0.6625,0.5291952272150292,0.5375,0.01461211477151966,0.0563230605738576,0.9841831916902738,0.9745042492917847
2,0.6793208718299866,0.6541260480880737,0.555125,0.5995,0.6726768380733332,0.7179245955169947,0.6527570789865872,0.7071005917159763,0.5461863828626006,0.5776173285198556,0.11636556854410202,0.25398512221041447,0.9449952785646837,0.9065155807365439
3,0.65354363764486,0.6283618807792664,0.625625,0.663,0.7366414049807379,0.7591571259554509,0.7077255537547271,0.714975845410628,0.600910717189787,0.6395939086294417,0.3480340063761955,0.4718384697130712,0.8722851746931067,0.8328611898016998
4,0.625018036173236,0.6001132726669312,0.685875,0.701,0.7731318971339232,0.7867622192853322,0.7217298830202056,0.7253613666228647,0.6663448542189612,0.6860371267150929,0.5409139213602551,0.5866099893730075,0.8146836638338055,0.8026440037771483
5,0.5951869670421847,0.5727996826171875,0.71925,0.7285,0.7981926335574134,0.80638000881067,0.7394321766561515,0.7330210772833724,0.7060041407867494,0.725130890052356,0.6227417640807651,0.665249734325186,0.8050047214353163,0.7847025495750708
6,0.567889646176369,0.5496998429298401,0.74,0.746,0.8160147975101328,0.8171760899691828,0.7459112149532711,0.7386990077177509,0.7355769230769231,0.7520585544373285,0.6785334750265675,0.7120085015940489,0.7946175637393768,0.7762039660056658
7,0.5460882383969522,0.53132563829422,0.7495,0.7575,0.82481684368286,0.8260745655627237,0.7455357142857143,0.7462203023758099,0.7527173913043478,0.7672253258845437,0.7098831030818279,0.7343251859723698,0.7847025495750708,0.7780925401322002
8,0.5306097293092359,0.5187880992889404,0.7545,0.7635,0.8303931610937674,0.831579729036777,0.7493074792243767,0.7484076433121019,0.7587699316628702,0.776937618147448,0.7186503719447397,0.7492029755579172,0.7863550519357885,0.7762039660056658
9,0.5205846375996067,0.5107898116111755,0.757875,0.7645,0.8338243550800336,0.8341075283060334,0.7460274710476703,0.7510683760683761,0.768136225798927,0.7763157894736842,0.7359192348565357,0.7470775770456961,0.7773843248347497,0.7799811142587346
10,0.5147235600217697,0.5061393976211548,0.75975,0.7635,0.835391090134759,0.8360753783921833,0.7516393442622951,0.75,0.7665898617511521,0.775375939849624,0.7308714133900106,0.7460148777895855,0.7854107648725213,0.7790368271954674
11,0.5100331152639082,0.5025055408477783,0.763,0.77,0.8370640073094442,0.8378214564900419,0.7585825027685493,0.7577706323687031,0.7666362807657247,0.7806935332708529,0.7279489904357067,0.7513283740701382,0.7941454202077431,0.7865911237016053
12,0.5074063265515912,0.49961721897125244,0.7615,0.767,0.8382814953854367,0.8388199321839322,0.7546652030735456,0.7556512378902045,0.7672176308539945,0.776844070961718,0.730605738575983,0.7460148777895855,0.7889518413597734,0.785646836638338
13,0.5045313835144043,0.49713757634162903,0.763125,0.7655,0.8393534455941131,0.8400943684967372,0.7555373256767842,0.7526766595289079,0.7695141607183974,0.776735459662289,0.7340595111583422,0.7470775770456961,0.7889518413597734,0.7818696883852692
